skill,skill_id,valuation
sharepoint,132,8
microsoft exchange,102,15
arabic,17,8
japanese,82,7
virtuemart,159,10
latex,88,6
embedded software,60,4
financial markets,65,8
forum posting,68,10
telemarketing,147,5
polish,115,10
german,70,9
bootstrap,28,12
typography,151,8
invitation design,79,12
covers &amp; packaging,44,10
travel writing,150,12
telecommunications engineering,146,11
electronic forms,57,12
poster design,116,11
stationery design,140,15
social networking,135,7
statistics,141,13
greek,73,12
accounting,6,6
drupal,52,9
java,83,9
powerpoint,117,9
project management,120,9
cms,40,6
visual basic,160,12
email marketing,59,12
t-shirts,144,8
link building,90,7
delphi,51,11
spanish,138,11
business plans,33,7
music,104,14
audio services,23,2
unix,153,11
script install,129,11
photo editing,110,7
proofreading,121,13
transcription,148,12
videography,157,8
pdf,108,10
marketing,95,8
ghostwriting,71,10
engineering,61,7
electrical engineering,56,10
after effects,9,12
leads,89,8
bulk marketing,30,6
business cards,32,10
reviews,125,7
electronics,58,10
advertising,8,6
algorithm,11,12
asterisk pbx,22,8
indesign,77,9
web search,165,6
sem / adwords,130,6
xml,172,11
web hosting,163,10
photography,111,10
voip,162,11
ecommerce,54,9
editing,55,12
python,123,13
c++ programming,36,10
ajax,10,9
book writing,27,7
microsoft access,101,12
sales,128,12
system admin,143,8
mac os,93,11
brochure design,29,5
ebooks,53,7
3d rendering,3,12
word,170,9
android,13,10
logo design,92,9
banner design,25,7
html,74,17
article rewriting,19,11
php,114,8
c programming,34,10
illustration,75,10
joomla,85,5
academic writing,5,9
javascript,84,3
seo,131,8
mobile phone,103,5
video services,156,8
wordpress,171,7
.net,0,9
software architecture,136,10
css,46,4
illustrator,76,9
linux,91,7
internet marketing,0,0
data entry,0,0
graphic design,0,0
photoshop,0,0
caricature &amp; cartoons,0,0
translation,0,0
jquery / prototype,0,0
mysql,0,0
website design,0,0
animation,0,0
3d animation,0,0
flash,0,0
articles,0,0
copywriting,0,0
magento,0,0
c# programming,0,0
facebook marketing,0,0
perl,0,0
asp,0,0
iphone,0,0
ipad,0,0
photoshop design,0,0
windows desktop,0,0
blog,0,0
prestashop,0,0
