skill,skill_id,valuation
swedish,142,7
forum posting,68,4
bootstrap,28,7
arabic,17,3
ruby on rails,127,5
product design,119,8
covers &amp; packaging,44,5
telemarketing,147,7
travel writing,150,9
embedded software,60,3
xxx,173,6
unity 3d,152,11
concept design,41,7
virtuemart,159,7
user interface / ia,154,6
electronic forms,57,7
latex,88,6
invitation design,79,5
poster design,116,6
creative writing,45,6
amazon web services,12,6
polish,115,4
korean,87,4
financial markets,65,7
arduino,18,5
telecommunications engineering,146,8
sharepoint,132,7
microsoft exchange,102,8
oracle,106,4
typography,151,8
actionscript,7,6
windows desktop,168,8
website management,167,3
windows server,169,8
t-shirts,144,2
email marketing,59,7
link building,90,2
blog,26,7
script install,129,8
delphi,51,6
sales,128,9
magento,94,8
mathematics,96,4
software testing,137,12
finance,64,5
audio services,23,10
game design,69,6
advertising,8,6
electrical engineering,56,3
research,124,7
editing,55,7
engineering,61,7
transcription,148,9
proofreading,121,6
ajax,10,7
indesign,77,9
brochure design,29,5
psd to html,122,5
ipad,80,9
virtual assistant,158,5
mechanical engineering,98,8
web hosting,163,7
technical writing,145,10
social networking,135,4
flash,66,4
marketing,95,8
business cards,32,6
algorithm,11,10
asp,21,8
stationery design,140,10
video broadcasting,155,5
autocad,24,7
ghostwriting,71,8
cms,40,6
3d rendering,3,6
photography,111,4
microsoft access,101,9
jquery / prototype,86,3
voice talent,161,8
music,104,8
project management,120,8
sem / adwords,130,8
database administration,50,5
statistics,141,5
pcb layout,107,9
reviews,125,2
system admin,143,7
asterisk pbx,22,8
photo editing,110,7
videography,157,12
voip,162,8
powerpoint,117,8
c++ programming,36,4
cad/cam,37,10
classifieds posting,39,7
shell script,133,5
prestashop,118,6
book writing,27,3
youtube,174,9
3d modelling,2,4
apache,16,7
3d animation,1,7
electronics,58,4
matlab &amp; mathematica,97,10
web search,165,6
leads,89,7
pdf,108,2
business analysis,31,4
metatrader,99,8
flyer design,67,9
business plans,33,8
microcontroller,100,6
3ds max,4,9
python,123,9
copy typing,42,7
visual basic,160,4
c# programming,35,5
ecommerce,54,8
drupal,52,4
xml,172,11
website design,166,5
articles,20,8
mysql,105,3
c programming,34,8
html,74,9
photoshop,112,8
seo,131,8
translation,149,11
internet marketing,78,7
css,46,7
logo design,92,8
iphone,81,9
joomla,85,7
data processing,49,8
mobile phone,103,6
php,114,9
software architecture,136,8
academic writing,5,11
facebook marketing,63,4
.net,0,10
web scraping,164,2
illustrator,76,5
data entry,48,9
illustration,75,9
wordpress,171,8
video services,156,6
animation,14,6
excel,62,8
article rewriting,19,10
banner design,25,2
graphic design,0,0
spanish,0,0
javascript,0,0
anything goes,0,0
java,0,0
linux,0,0
ebooks,0,0
copywriting,0,0
