skill,skill_id,valuation
virtuemart,159,7
user interface / ia,154,8
korean,87,4
customer support,47,13
electronic forms,57,9
simplified chinese (china),134,8
polish,115,14
poster design,116,9
xxx,173,11
unity 3d,152,4
covers &amp; packaging,44,6
robotics,126,6
travel writing,150,5
invitation design,79,6
oracle,106,7
concept design,41,7
telecommunications engineering,146,10
bootstrap,28,10
ruby on rails,127,7
product design,119,7
photo editing,110,10
business analysis,31,3
jquery / prototype,86,7
photoshop design,113,6
pcb layout,107,7
flash,66,8
word,170,6
advertising,8,9
music,104,6
autocad,24,10
metatrader,99,11
spanish,138,9
classifieds posting,39,13
audio services,23,10
matlab &amp; mathematica,97,11
drupal,52,8
transcription,148,11
script install,129,10
shell script,133,7
finance,64,6
3d rendering,3,11
asp,21,6
accounting,6,8
t-shirts,144,4
java,83,5
indesign,77,6
stationery design,140,9
electrical engineering,56,4
research,124,2
video broadcasting,155,7
python,123,9
system admin,143,8
visual basic,160,3
perl,109,6
microcontroller,100,4
delphi,51,7
actionscript,7,9
windows desktop,168,8
youtube,174,5
statistics,141,9
voice talent,161,5
editing,55,8
photography,111,7
cms,40,12
electronics,58,7
sql,139,11
book writing,27,10
email marketing,59,9
ecommerce,54,9
business plans,33,11
cad/cam,37,5
ebooks,53,10
psd to html,122,11
engineering,61,10
virtual assistant,158,8
after effects,9,7
ipad,80,6
business cards,32,3
social networking,135,13
technical writing,145,6
video services,156,14
internet marketing,78,6
facebook marketing,63,7
translation,149,8
wordpress,171,5
css,46,12
html,74,5
iphone,81,5
seo,131,8
joomla,85,13
php,114,8
illustration,75,9
android,13,14
website design,166,5
illustrator,76,13
javascript,84,4
graphic design,72,10
article rewriting,19,9
academic writing,5,12
copywriting,43,9
mysql,0,0
ajax,0,0
caricature &amp; cartoons,0,0
photoshop,0,0
database administration,0,0
data entry,0,0
magento,0,0
c programming,0,0
logo design,0,0
excel,0,0
data processing,0,0
web search,0,0
link building,0,0
marketing,0,0
sem / adwords,0,0
proofreading,0,0
blog,0,0
.net,0,0
c# programming,0,0
prestashop,0,0
web hosting,0,0
articles,0,0
reviews,0,0
banner design,0,0
animation,0,0
mobile phone,0,0
software architecture,0,0
videography,0,0
