skill,skill_id,valuation
t00,0,6.185991985130242
t01,1,17.715525856554308
t02,2,14.935647285848463
t03,3,9.81049195638976
t04,4,15.316034650755089
t05,5,5.145898134967434
t06,6,4.894238654083879
t07,7,11.421675156149433
t08,8,10.681908495399949
t09,9,6.074593673984506
t10,10,8.156893512563808
t11,11,16.17616724298998
t12,12,3.086968095477267
t13,13,4.343008455357049
t14,14,9.721120444340523
t15,15,4.706329562094712
t16,16,16.073877102998
t17,17,2.583180765298107
t18,18,2.797546464378467
t19,19,11.071620661612977
t20,20,14.034256413152999
t21,21,14.636508582675782
t22,22,10.373500506772793
t23,23,12.79603282273681
t24,24,12.151034600519175
t25,25,2.3722296277239083
t26,26,11.178616462112828
t27,27,5.324061941870827
t28,28,1.0321279067220974
t29,29,13.720854527270198
t30,30,13.009559438723262
t31,31,3.4413447287372514
t32,32,1.8629828941455453
t33,33,1.9045983109536455
t34,34,16.837502038872824
t35,35,3.0281403784029233
t36,36,12.658354400114646
t37,37,6.412874875675419
t38,38,9.735501781110477
t39,39,19.78147915637536
t40,40,7.718421361396484
t41,41,8.567371694810662
t42,42,14.872431210913593
t43,43,1.3720716416876746
t44,44,8.36092938640062
t45,45,19.817816247694743
t46,46,13.566153503882951
t47,47,15.901646833008325
t48,48,19.60455194128654
t49,49,15.565146907921603
