cost,skills,user_id,user_name
25.0,"['joomla', 'php', 'website design', 'javascript', 'xml']",1572.0,w1560
7.0,"['data entry', 'seo', 'excel', 'wordpress', 'pdf']",725.0,w0724
10.0,"['graphic design', 'logo design', 'photoshop', 'photoshop design', 'flyer design']",649.0,w0648
20.0,"['php', 'javascript', 'mysql', 'html']",822.0,w0821
15.0,"['php', 'drupal', 'jquery / prototype', 'html', 'website design']",1030.0,w1027
35.0,"['php', 'html', 'website design', 'wordpress', 'mysql']",1069.0,w1066
23.0,"['website design', 'php', 'css', 'psd to html', 'html']",275.0,w0274
12.0,"['website design', 'wordpress', 'php', 'html', 'iphone']",1673.0,w1658
10.0,"['website design', 'php', 'graphic design', 'html', 'android']",9.0,w0009
10.0,"['electrical engineering', 'microcontroller', 'pcb layout', 'electronics', 'c programming']",735.0,w0734
