skill,skill_id,valuation
virtuemart,159,42
robotics,126,50
creative writing,45,60
customer support,47,62
xxx,173,9
photoshop design,113,48
greek,73,32
copy typing,42,55
apache,16,70
perl,109,29
magento,94,43
script install,129,34
microcontroller,100,56
book writing,27,62
brochure design,29,44
sales,128,57
video broadcasting,155,41
proofreading,121,44
cms,40,15
finance,64,44
css,46,48
c programming,34,64
video services,156,45
illustration,75,42
logo design,92,54
graphic design,0,0
website design,0,0
photoshop,0,0
user interface / ia,0,0
videography,0,0
articles,0,0
editing,0,0
illustrator,0,0
flyer design,0,0
photo editing,0,0
html,0,0
psd to html,0,0
banner design,0,0
php,0,0
wordpress,0,0
c# programming,0,0
jquery / prototype,0,0
asp,0,0
caricature &amp; cartoons,0,0
t-shirts,0,0
covers &amp; packaging,0,0
flash,0,0
linux,0,0
audio services,0,0
mysql,0,0
3ds max,0,0
3d rendering,0,0
data entry,0,0
excel,0,0
data processing,0,0
word,0,0
virtual assistant,0,0
article rewriting,0,0
indesign,0,0
software architecture,0,0
javascript,0,0
prestashop,0,0
joomla,0,0
business cards,0,0
animation,0,0
after effects,0,0
ajax,0,0
ecommerce,0,0
stationery design,0,0
internet marketing,0,0
marketing,0,0
seo,0,0
link building,0,0
3d animation,0,0
3d modelling,0,0
project management,0,0
.net,0,0
windows desktop,0,0
