cost,skills,user_id,user_name
12.0,"['website design', 'graphic design', 'php', 'banner design', 'html']",501.0,w0500
10.0,"['facebook marketing', 'social networking']",304.0,w0303
15.0,"['graphic design', 'website design', 'wordpress', 'php']",1113.0,w1110
20.0,"['php', 'html', 'website design', 'graphic design', 'joomla']",225.0,w0224
6.0,"['graphic design', 'logo design', 'photoshop', 'illustrator', 'website design']",979.0,w0976
12.0,"['link building', 'seo', 'internet marketing', 'html', 'website design']",1027.0,w1024
2.0,"['css', 'website design', 'html', 'wordpress', 'php']",1089.0,w1086
15.0,"['html', 'website design', 'wordpress', 'graphic design', 'css']",157.0,w0156
15.0,"['unity 3d', 'ipad', 'javascript', 'iphone', 'c# programming']",1250.0,w1246
45.0,"['website design', 'graphic design', 'php', 'html', 'flash']",94.0,w0093
