skill,skill_id,valuation
korean,87,5
polish,115,7
unity 3d,152,7
forum posting,68,6
covers &amp; packaging,44,6
japanese,82,4
oracle,106,4
product design,119,5
swedish,142,8
virtuemart,159,7
embedded software,60,5
poster design,116,3
creative writing,45,8
invitation design,79,6
electronic forms,57,10
amazon web services,12,8
financial markets,65,6
german,70,1
arduino,18,3
bootstrap,28,11
telecommunications engineering,146,9
user interface / ia,154,7
xxx,173,6
typography,151,4
telemarketing,147,8
simplified chinese (china),134,9
microsoft exchange,102,9
concept design,41,9
sharepoint,132,5
travel writing,150,10
matlab &amp; mathematica,97,5
prestashop,118,8
cad/cam,37,7
link building,90,2
research,124,8
web hosting,163,11
3d animation,1,6
mac os,93,9
actionscript,7,4
technical writing,145,7
perl,109,8
python,123,7
drupal,52,4
leads,89,10
photoshop design,113,6
brochure design,29,7
reviews,125,5
advertising,8,5
project management,120,8
book writing,27,4
microcontroller,100,5
c# programming,35,3
marketing,95,8
web search,165,6
powerpoint,117,8
video broadcasting,155,3
shell script,133,7
greek,73,7
indesign,77,7
asp,21,8
voice talent,161,4
unix,153,5
game design,69,6
electronics,58,5
copy typing,42,5
xml,172,6
photography,111,4
mechanical engineering,98,8
apache,16,8
stationery design,140,7
photo editing,110,3
flyer design,67,3
email marketing,59,4
delphi,51,2
mathematics,96,6
audio services,23,6
cms,40,4
magento,94,4
metatrader,99,7
proofreading,121,8
algorithm,11,9
sem / adwords,130,6
software testing,137,7
videography,157,8
ebooks,53,7
windows desktop,168,4
accounting,6,7
website management,167,7
caricature &amp; cartoons,38,8
engineering,61,3
windows server,169,8
bulk marketing,30,10
statistics,141,5
pdf,108,8
pcb layout,107,7
classifieds posting,39,7
database administration,50,4
business analysis,31,5
t-shirts,144,9
3d rendering,3,5
after effects,9,7
jquery / prototype,86,2
asterisk pbx,22,3
business plans,33,4
spanish,138,3
youtube,174,4
microsoft access,101,8
electrical engineering,56,10
anything goes,15,5
visual basic,160,5
sql,139,8
music,104,9
business cards,32,7
autocad,24,7
3d modelling,2,8
script install,129,3
blog,26,3
flash,66,3
c++ programming,36,6
ecommerce,54,7
video services,156,3
php,114,7
illustrator,76,6
photoshop,112,5
html,74,6
facebook marketing,63,9
android,13,8
graphic design,72,6
wordpress,171,5
internet marketing,78,8
c programming,34,9
css,46,5
iphone,81,9
joomla,85,5
web scraping,164,7
excel,62,8
copywriting,43,3
software architecture,136,5
data entry,48,7
seo,131,7
.net,0,11
website design,166,6
linux,91,5
banner design,25,6
mysql,105,7
article rewriting,19,8
mobile phone,103,6
data processing,49,6
translation,149,7
animation,14,6
academic writing,0,0
ghostwriting,0,0
articles,0,0
virtual assistant,0,0
3ds max,0,0
logo design,0,0
javascript,0,0
editing,0,0
illustration,0,0
