skill,skill_id,valuation
invitation design,79,11
robotics,126,5
product design,119,7
typography,151,10
electronic forms,57,13
sharepoint,132,6
telecommunications engineering,146,12
unity 3d,152,9
microsoft exchange,102,9
covers &amp; packaging,44,6
arduino,18,9
oracle,106,9
poster design,116,9
bootstrap,28,8
creative writing,45,3
polish,115,7
xxx,173,9
swedish,142,5
financial markets,65,4
customer support,47,7
web hosting,163,8
brochure design,29,8
autocad,24,5
mathematics,96,7
python,123,10
cms,40,7
engineering,61,10
book writing,27,14
business plans,33,10
shell script,133,11
windows server,169,10
voice talent,161,7
actionscript,7,4
ipad,80,7
copy typing,42,9
photography,111,13
matlab &amp; mathematica,97,9
sem / adwords,130,10
classifieds posting,39,8
proofreading,121,9
bulk marketing,30,11
3d rendering,3,6
mechanical engineering,98,13
3d modelling,2,12
algorithm,11,12
java,83,10
game design,69,6
visual basic,160,9
ebooks,53,8
c# programming,35,5
finance,64,7
advertising,8,12
web search,165,8
windows desktop,168,5
c++ programming,36,4
asterisk pbx,22,5
sql,139,8
project management,120,6
cad/cam,37,5
drupal,52,7
xml,172,10
mac os,93,7
video broadcasting,155,5
audio services,23,5
marketing,95,11
system admin,143,7
3d animation,1,9
photo editing,110,9
flash,66,8
spanish,138,9
powerpoint,117,4
metatrader,99,2
social networking,135,11
statistics,141,12
business analysis,31,12
caricature &amp; cartoons,38,9
database administration,50,8
transcription,148,5
technical writing,145,12
email marketing,59,7
mobile phone,103,10
javascript,84,3
web scraping,164,3
articles,20,7
article rewriting,19,10
css,46,2
copywriting,43,8
banner design,25,8
photoshop,112,7
logo design,92,11
graphic design,72,11
internet marketing,78,9
wordpress,171,5
video services,156,4
illustration,75,7
.net,0,10
php,114,11
academic writing,5,6
c programming,34,8
html,74,4
t-shirts,0,0
android,0,0
iphone,0,0
youtube,0,0
website design,0,0
ecommerce,0,0
linux,0,0
joomla,0,0
translation,0,0
photoshop design,0,0
flyer design,0,0
data entry,0,0
excel,0,0
data processing,0,0
business cards,0,0
illustrator,0,0
mysql,0,0
software architecture,0,0
software testing,0,0
perl,0,0
asp,0,0
user interface / ia,0,0
blog,0,0
anything goes,0,0
videography,0,0
prestashop,0,0
facebook marketing,0,0
link building,0,0
seo,0,0
telemarketing,0,0
jquery / prototype,0,0
stationery design,0,0
pdf,0,0
editing,0,0
animation,0,0
after effects,0,0
