cost,skills,user_id,user_name
7.018025013992445,"['t07', 't16', 't06', 't05']",0,w00
32.17416491362106,"['t03', 't18', 't05', 't13', 't01']",1,w01
10.529323960248659,"['t02', 't01', 't12']",2,w02
10.451982005070313,"['t04', 't12', 't00']",3,w03
11.620247098922288,"['t07', 't03', 't00', 't09', 't14', 't15']",4,w04
19.604477820189175,"['t18', 't15']",5,w05
7.264117458231639,"['t02', 't15', 't08']",6,w06
8.33856477268182,"['t04', 't07', 't08', 't19', 't10']",7,w07
10.859001780521298,"['t03', 't10', 't11', 't17']",8,w08
7.275328388002883,"['t18', 't02', 't17', 't16', 't06']",9,w09
22.95894052575717,"['t04', 't06']",10,w10
13.93556921166316,"['t07', 't06']",11,w11
36.5910105486354,"['t03', 't18', 't02', 't06', 't05', 't13', 't01', 't12', 't00']",12,w12
62.75861382288466,"['t04', 't07', 't00', 't09', 't14', 't15', 't08']",13,w13
13.390281064290885,"['t03', 't08', 't19']",14,w14
12.382734197031642,"['t18', 't02', 't19', 't10', 't11', 't17']",15,w15
21.019981136111696,"['t04', 't07', 't17', 't16', 't06', 't05', 't13']",16,w16
56.53140122896156,"['t03', 't18', 't02', 't13', 't01', 't12', 't00', 't09', 't14']",17,w17
59.21460290803446,"['t04', 't07', 't14', 't15', 't08', 't19']",18,w18
61.58728776027676,"['t03', 't18', 't19', 't10', 't11']",19,w19
