skill,skill_id,valuation
t00,0,9.529027994810317
t01,1,4.806331902412372
t02,2,12.63928540977098
t03,3,15.687405554804633
t04,4,12.305667047630969
t05,5,17.32673301710888
t06,6,12.457715471876911
t07,7,10.677803926196555
t08,8,2.3463005077267387
t09,9,6.237548480927488
t10,10,4.127496277662738
t11,11,6.057943727044268
t12,12,12.515990459973661
t13,13,10.600193204267708
t14,14,18.84158718220111
t15,15,3.0340776970400367
t16,16,11.41598774677988
t17,17,8.471326574342722
t18,18,7.5768478755088475
t19,19,19.20508605307911
t20,20,6.957373972353421
t21,21,13.943136670184709
t22,22,2.52920692563614
t23,23,3.4103382351400557
t24,24,7.9602779674509545
t25,25,13.28264290167441
t26,26,6.310295176863333
t27,27,13.04753724378805
t28,28,3.2974139509811002
t29,29,19.5215732750245
t30,30,15.322811463177546
t31,31,17.193987285232996
t32,32,11.173401257573342
t33,33,9.530988489672447
t34,34,2.477783136182909
t35,35,8.332859791934027
t36,36,15.465202762179155
t37,37,13.427304076888543
t38,38,7.764319262693905
t39,39,19.663099268782425
t40,40,3.161322460427108
t41,41,5.428807232542518
t42,42,17.31060037167755
t43,43,11.21693075914341
t44,44,19.074940003115245
t45,45,15.52746332126582
t46,46,9.111305331075211
t47,47,12.890149863045687
t48,48,8.127029322608433
t49,49,2.7883434152163957
