skill,skill_id,valuation
japanese,82,81
oracle,106,152
web hosting,163,151
magento,94,74
social networking,135,161
business cards,32,101
research,124,82
pcb layout,107,123
seo,131,133
data entry,48,133
excel,0,0
data processing,0,0
creative writing,0,0
articles,0,0
anything goes,0,0
copy typing,0,0
web search,0,0
web scraping,0,0
sales,0,0
graphic design,0,0
facebook marketing,0,0
photoshop,0,0
illustrator,0,0
software architecture,0,0
software testing,0,0
php,0,0
academic writing,0,0
business plans,0,0
link building,0,0
logo design,0,0
