skill,skill_id,valuation
website support,1587,43
non profit start up,1013,58
call center administration,241,59
editorial writing,527,80
telephone systems,1413,53
rhinoceros 3d,1218,49
calculus,239,68
tax law,1398,42
affiliate programs,58,28
mural design,985,54
nlp,1008,37
windows programming,1604,83
jsonp,816,81
tamil,1395,67
it sales,788,46
marketing coordination,895,17
business plan,219,68
regular expressions,1196,59
shoutcast,1283,35
tax reporting,1400,68
diabetes,478,70
itil,792,61
editorial consulting,525,42
manufacturing,890,66
internet radio,759,47
openvpn,1038,38
mcsa,914,24
outside sales,1065,71
openvz,1039,33
lamp administration,828,40
content migration,367,90
act crm,28,33
customer conversion,425,48
music producer,989,7
faxing,588,35
ms excel pivot tables,974,50
sap netweaver,1249,37
online assistant,1026,38
startup development,1364,37
scala,1252,56
java2d,799,58
investor sales,769,58
microsoft access,934,45
graphic designer,689,27
news writing style,1003,46
database scripting,462,50
human resources policies (hr),721,52
electronic product design,539,67
ms sql,979,79
amazon kindle,72,42
hypnosis,722,50
concept artistry,352,35
atmel avr,132,82
communications,331,59
journalistic photography,810,50
data architecture,438,44
beos,164,60
apple iworks,97,65
copywriter,378,17
sales brochures,1233,68
abap,18,54
asian business,125,70
technical illustration,1407,44
adobe flash,47,51
mac apps,871,45
social networking apps,1319,22
bmr writing,185,64
construction management,356,38
content managed websites,363,54
scorm,1256,46
mobile advertising,952,69
video blogging,1488,29
e-publishing,513,29
database marketing,460,50
web os,1560,67
ebook,515,52
createive suite,405,63
linux kernel,856,60
core banking,380,58
non profit consulting,1012,40
product descriptions,1152,27
chemistry,270,20
trados,1435,55
azure,149,40
public speaking,1174,54
web scraping,1565,38
quartz,1183,50
glassfish,664,59
pattern design,1073,67
web application design,1539,46
book writing,189,45
children's writing,274,45
gambling,643,53
mobile web design,962,47
continuous integration,370,56
audio editing,134,44
simulink,1286,45
english translation,554,46
node.js,1009,40
information architecture,742,39
markup,902,31
search engine optimization copywriting (seo),1263,50
article submission,120,28
photo manipulation,1097,62
.htaccess,1,52
compensation,336,29
bluetooth,184,54
2d art,5,48
live chat,860,43
skinning,1293,66
network administration,999,22
yahoo store,1627,36
interaction design,751,35
localization,866,72
oracle 11g,1044,32
japanese,794,63
mcp,913,16
memcached,927,49
snmp,1301,63
custom facebook pages,422,62
