skill,skill_id,valuation
latex,88,16
bootstrap,28,8
telecommunications engineering,146,26
amazon web services,12,14
swedish,142,20
travel writing,150,17
telemarketing,147,8
arabic,17,10
ruby on rails,127,16
customer support,47,15
perl,109,17
greek,73,15
3d modelling,2,22
jquery / prototype,86,14
matlab &amp; mathematica,97,15
psd to html,122,11
editing,55,16
link building,90,17
technical writing,145,19
ebooks,53,19
system admin,143,13
word,170,15
actionscript,7,16
cms,40,16
mathematics,96,20
accounting,6,13
caricature &amp; cartoons,38,14
c++ programming,36,11
stationery design,140,11
mechanical engineering,98,20
shell script,133,15
ajax,10,30
sales,128,15
business cards,32,21
autocad,24,17
c# programming,35,25
transcription,148,14
visual basic,160,7
research,124,16
xml,172,18
linux,91,18
illustrator,76,17
article rewriting,19,11
joomla,85,19
website design,166,10
mobile phone,103,10
data entry,48,12
photoshop,112,18
html,74,8
academic writing,5,14
reviews,0,0
copywriting,0,0
articles,0,0
illustration,0,0
graphic design,0,0
3ds max,0,0
3d rendering,0,0
logo design,0,0
css,0,0
flash,0,0
php,0,0
wordpress,0,0
statistics,0,0
algorithm,0,0
engineering,0,0
anything goes,0,0
mysql,0,0
photoshop design,0,0
indesign,0,0
unity 3d,0,0
ipad,0,0
javascript,0,0
iphone,0,0
excel,0,0
data processing,0,0
flyer design,0,0
banner design,0,0
brochure design,0,0
seo,0,0
internet marketing,0,0
photo editing,0,0
.net,0,0
sql,0,0
android,0,0
social networking,0,0
cad/cam,0,0
business plans,0,0
game design,0,0
copy typing,0,0
translation,0,0
web search,0,0
web scraping,0,0
business analysis,0,0
marketing,0,0
powerpoint,0,0
facebook marketing,0,0
classifieds posting,0,0
proofreading,0,0
asp,0,0
virtual assistant,0,0
ecommerce,0,0
blog,0,0
ghostwriting,0,0
