cost,skills,user_id,user_name
10.0,"['asp', '.net', 'software architecture', 'javascript']",959.0,w0956
10.0,"['web scraping', 'excel', 'web search', 'data entry']",344.0,w0343
8.0,"['graphic design', 'photoshop', 'visual basic']",1026.0,w1023
20.0,"['data entry', 'joomla', 'html', 'wordpress', 'social networking']",641.0,w0640
15.0,"['translation', 'data entry', 'audio services', 'data processing']",1660.0,w1645
18.0,"['perl', 'mysql', 'javascript', 'ajax']",623.0,w0622
6.0,"['arabic', 'translation', 'graphic design']",693.0,w0692
10.0,"['logo design', 'caricature &amp; cartoons', 'graphic design', 'photoshop', 'illustration']",1641.0,w1627
10.0,"['articles', 'article rewriting', 'academic writing', 'copywriting', 'ghostwriting']",241.0,w0240
15.0,"['php', 'mysql', 'html', 'css', 'wordpress']",767.0,w0766
10.0,"['logo design', 'graphic design']",838.0,w0837
10.0,"['graphic design', 'photoshop design', 't-shirts', 'photoshop']",1293.0,w1289
10.0,"['graphic design', 'logo design', 'flyer design', 'banner design', 'photoshop design']",706.0,w0705
12.0,"['metatrader', 'c programming']",1173.0,w1169
20.0,"['graphic design', 'logo design', 'photoshop', 'illustrator', 'business cards']",55.0,w0055
20.0,"['php', 'html', 'website design', 'wordpress', 'graphic design']",1082.0,w1079
5.0,"['academic writing', 'article rewriting']",1727.0,w1711
13.0,"['graphic design', 'logo design', 'photoshop', 'business cards']",489.0,w0488
15.0,"['graphic design', 'banner design', 'caricature &amp; cartoons', 'photoshop']",751.0,w0750
8.0,"['prestashop', 'php', 'html', 'website design', 'css']",258.0,w0257
25.0,"['php', 'wordpress', 'css', 'html', 'mysql']",83.0,w0082
10.0,"['graphic design', 'photoshop', 'logo design', 'photoshop design', 't-shirts']",457.0,w0456
3.0,"['data entry', 'excel', 'data processing']",1187.0,w1183
8.0,"['copy typing', 'engineering', 'technical writing', 'research']",858.0,w0857
10.0,"['php', 'html', 'website design', 'graphic design', 'wordpress']",308.0,w0307
10.0,"['php', 'css', 'website design', 'graphic design', 'mysql']",1029.0,w1026
4.0,"['pdf', 'virtual assistant', 'translation']",981.0,w0978
10.0,"['html', 'php', 'graphic design', 'website design', 'mysql']",851.0,w0850
10.0,"['graphic design', 'logo design']",1532.0,w1523
16.0,"['php', 'website design', 'html', 'graphic design', 'seo']",30.0,w0030
10.0,"['after effects', 'videography', 'animation']",1120.0,w1117
18.0,"['php', 'website design', 'magento', 'javascript', 'linux']",551.0,w0550
15.0,"['translation', 'spanish', 'data entry', 'articles', 'copywriting']",198.0,w0197
25.0,"['php', 'website design', 'magento', 'javascript', 'wordpress']",350.0,w0349
25.0,"['graphic design', 'banner design', 'wordpress', 'website design', 'photoshop']",794.0,w0793
10.0,"['articles', 'article rewriting', 'ghostwriting', 'blog', 'academic writing']",107.0,w0106
30.0,"['php', 'mysql', 'software architecture', 'linux', 'database administration']",570.0,w0569
20.0,"['facebook marketing', 'social networking', 'internet marketing', 'marketing']",79.0,w0078
15.0,"['3d animation', 'animation', 'after effects', 'video services', '3d modelling']",223.0,w0222
8.0,['video services'],1570.0,w1558
