skill,skill_id,valuation
t00,0,12.060508239690206
t01,1,6.598497710380844
t02,2,19.294004228584367
t03,3,5.350527348624135
t04,4,8.900000631774056
t05,5,10.522295250020289
t06,6,18.194271920754016
t07,7,9.887253217044012
t08,8,2.7190707992638967
t09,9,15.329113953642656
t10,10,8.818108060946422
t11,11,7.444615183469007
t12,12,13.127261224208178
t13,13,7.639579234247847
t14,14,19.945483457830697
t15,15,11.54923637464045
t16,16,8.068923320724966
t17,17,6.254319367620307
t18,18,1.3229393573202097
t19,19,14.701521144721479
