skill,skill_id,valuation
t00,0,9.670193678310168
t01,1,18.14010949125259
t02,2,4.7189630199375525
t03,3,3.896351769594292
t04,4,1.3182527886795943
t05,5,13.977943003588367
t06,6,6.312622343098
t07,7,1.4858384056944507
t08,8,14.142658745765772
t09,9,18.782384560692243
t10,10,17.9530841951422
t11,11,8.688047077275245
t12,12,18.92607796241641
t13,13,12.282560737378994
t14,14,9.189116089550744
t15,15,14.028860457703102
t16,16,18.310441175853327
t17,17,3.8359445099054583
t18,18,3.8972753978686256
t19,19,6.881075446249664
