cost,skills,user_id,user_name
20.981443202365604,"['t00', 't01', 't07', 't10', 't16', 't12']",0,w00
20.20072311431609,"['t04', 't12', 't09', 't06']",1,w01
30.525629490097167,"['t02', 't06', 't14', 't19']",2,w02
5.927156559687091,"['t03', 't19', 't08', 't13']",3,w03
8.83968576970841,"['t00', 't01', 't13', 't18', 't15']",4,w04
17.488648106631707,"['t04', 't15', 't11']",5,w05
11.899861625241721,"['t02', 't03', 't11', 't05', 't17']",6,w06
15.186572708523459,"['t00', 't01', 't17', 't07', 't10', 't16']",7,w07
20.27962213236613,"['t04', 't02', 't16', 't12', 't09']",8,w08
15.62349417539571,"['t03', 't09', 't06', 't14']",9,w09
28.03647039454998,"['t00', 't14', 't19', 't08']",10,w10
51.15572587040986,"['t01', 't08', 't13']",11,w11
25.84226584640941,"['t04', 't13', 't18', 't15']",12,w12
12.913521006084146,"['t02', 't03', 't15', 't11', 't05', 't17', 't07', 't10']",13,w13
74.73105899637713,"['t00', 't10', 't16', 't12']",14,w14
22.705736811003966,"['t01', 't04', 't02', 't12', 't09', 't06', 't14', 't19', 't08', 't13']",15,w15
21.42908481465805,"['t03', 't13']",16,w16
42.632548370418135,"['t00', 't01', 't13', 't18', 't15', 't11']",17,w17
42.484444025925676,"['t04', 't11', 't05', 't17']",18,w18
37.94689731281299,"['t02', 't03', 't17', 't07', 't10', 't16', 't12', 't09']",19,w19
