skill,skill_id,valuation
t00,0,1.776212889049509
t01,1,1.937497671442728
t02,2,18.298214625968935
t03,3,18.567107895407396
t04,4,5.123259077298652
t05,5,17.010039985968405
t06,6,14.158437593699238
t07,7,2.7773794378410397
t08,8,19.579298113636153
t09,9,5.996535437400236
t10,10,19.196424014519014
t11,11,1.499010229336068
t12,12,11.242243176006976
t13,13,9.814206626345097
t14,14,6.835986230725606
t15,15,13.183479695697939
t16,16,9.73638897127928
t17,17,10.79255527092192
t18,18,12.711354434833186
t19,19,10.925617626632723
