cost,skills,user_id,user_name
23.45063189771851,"['t01', 't17', 't14', 't03']",0,w00
8.064128760084563,"['t06', 't14', 't08', 't16', 't10']",1,w01
16.140683492162157,"['t11', 't12', 't03']",2,w02
2.7973590801852106,"['t07', 't19']",3,w03
23.54049314739197,['t14'],4,w04
11.390897630688146,"['t14', 't15', 't03', 't07']",5,w05
15.01677032036876,"['t14', 't15', 't09', 't04']",6,w06
18.34074590839747,"['t08', 't00', 't18', 't07', 't06']",7,w07
3.414308398037263,['t05'],8,w08
10.51186904163685,"['t07', 't12', 't13']",9,w09
20.00148362484927,"['t18', 't11', 't08']",10,w10
5.943402434006184,"['t01', 't08', 't02']",11,w11
2.9184891788697094,"['t02', 't05', 't14', 't07']",12,w12
1.7473591581653247,['t18'],13,w13
18.80139535776245,"['t04', 't13']",14,w14
14.003113803523497,"['t12', 't08']",15,w15
2.105521183108838,['t13'],16,w16
19.077324491233966,['t05'],17,w17
7.591822074239546,"['t13', 't04', 't15', 't09', 't03']",18,w18
18.36469536406738,"['t11', 't00', 't14']",19,w19
