skill,skill_id,valuation
telemarketing,147,7
creative writing,45,8
polish,115,4
latex,88,6
japanese,82,6
robotics,126,10
travel writing,150,3
sharepoint,132,14
arabic,17,6
oracle,106,6
financial markets,65,3
covers &amp; packaging,44,7
user interface / ia,154,1
electronic forms,57,6
ruby on rails,127,2
invitation design,79,8
concept design,41,7
swedish,142,5
customer support,47,8
unity 3d,152,8
web search,165,3
c# programming,35,8
ipad,80,5
flash,66,9
copy typing,42,8
pcb layout,107,9
ecommerce,54,9
ajax,10,7
psd to html,122,5
proofreading,121,9
transcription,148,12
blog,26,9
web hosting,163,5
engineering,61,3
anything goes,15,6
photo editing,110,12
microsoft access,101,12
prestashop,118,4
after effects,9,15
indesign,77,6
xml,172,8
audio services,23,11
apache,16,6
python,123,5
word,170,5
software testing,137,8
unix,153,5
game design,69,9
metatrader,99,6
website management,167,6
ebooks,53,8
ghostwriting,71,8
magento,94,9
email marketing,59,6
link building,90,9
bulk marketing,30,13
marketing,95,5
mathematics,96,12
3d rendering,3,10
project management,120,13
system admin,143,8
cad/cam,37,9
business plans,33,6
sales,128,9
book writing,27,8
business analysis,31,4
electronics,58,12
sql,139,6
cms,40,4
windows server,169,10
asp,21,6
mac os,93,3
database administration,50,6
stationery design,140,8
videography,157,11
powerpoint,117,11
editing,55,12
finance,64,9
reviews,125,12
photography,111,8
website design,166,6
css,46,4
joomla,85,4
html,74,12
android,13,9
wordpress,171,12
academic writing,5,4
php,114,8
mobile phone,103,3
javascript,84,12
video services,156,4
software architecture,136,8
copywriting,43,9
logo design,92,6
iphone,81,8
excel,62,10
articles,20,10
article rewriting,19,8
seo,131,5
banner design,25,2
graphic design,0,0
internet marketing,0,0
data entry,0,0
data processing,0,0
mysql,0,0
translation,0,0
research,0,0
photoshop,0,0
sem / adwords,0,0
facebook marketing,0,0
linux,0,0
accounting,0,0
