skill,skill_id,valuation
fashion designing,584,76
crawlers,404,37
medical education,923,58
data architecture,438,52
educational games,528,40
court reporting,397,31
primefaces,1146,58
bada,153,72
plumbing,1121,65
ms excel pivot tables,974,38
esales,561,88
nagios,996,87
internet radio,759,70
telephone systems,1413,78
tax reporting,1400,78
music producer,989,115
java security,798,61
web presentations,1563,32
business launch,214,62
non profit start up,1013,77
strategic sales,1373,93
openerp,1037,50
comic writing,325,78
jenkins,805,55
contract negotiation,372,38
mt4,983,67
ebook,515,65
bmr writing,185,72
back end programming,151,85
integrated circuit design,749,49
technical illustration,1407,84
keyboarding,821,59
tax law,1398,74
test driven development,1422,74
unreal development kit,1462,60
spring security,1353,47
academic consulting,19,62
investor sales,769,37
startup development,1364,56
varnish,1470,90
human resources planning (hr),720,78
tamil,1395,60
video compression,1490,47
direct sales,488,83
beos,164,86
system software,1392,79
scala,1252,71
manufacturing,890,64
editorial illustrations,526,67
abap,18,104
electronic product design,539,26
couchdb,395,37
product videography,1157,70
corporate videos,394,50
audio services,136,80
computer maintenance,345,70
website monetization,1585,39
peer education,1086,68
nutrition education,1016,68
romance,1222,65
mac,870,51
commercial printing industry,327,58
apple os,98,73
contract law,371,90
community outreach,334,59
news writing style,1003,126
bbpress,162,21
threat modeling,1428,95
database consulting,455,28
erlang,559,64
level design,846,78
cinematography,279,66
windows programming,1604,63
community building,332,65
mobile phone apps,961,92
science education,1255,90
mpls,971,64
editorial writing,527,97
lightbox,849,67
database scripting,462,71
microsoft outlook,939,112
newsletter design,1004,106
augmented reality,138,38
data encoding,442,67
natural language,997,58
phpfox,1106,68
system administration,1389,72
landing page design,830,23
curl,418,71
mobile phone,960,57
interior design-commercial,753,126
letter writing,844,95
inventory management,767,50
microsoft azure,935,88
vbulletin,1476,104
gis,661,59
fundraising,642,23
arabic,105,74
machine learning,875,97
report writing,1199,68
vectorworks,1480,113
pic,1111,59
smtp,1300,67
nginx,1007,56
wan,1531,86
forth,630,54
scrum,1259,36
jsf,814,62
desktop support,474,36
feature writing,589,69
ebay,514,61
request for proposal design (rfp),1201,74
travel planning,1440,97
direct mail pieces,486,75
paid content,1069,58
information technology industry,743,36
wix,1610,108
data scraping,449,61
german translation,656,54
product illustration,1155,60
controller,374,54
cinema 4d,278,61
negotiation,998,77
oracle dba,1046,69
cms (content management system),303,118
wordpress plugin,1615,78
microsoft visual studio,943,81
calendar management,240,55
zoho crm,1638,70
enterprise software,556,92
political cartoon,1125,57
image advertising,728,78
computer literacy,344,53
azure,149,6
mechanical product design,918,99
sip,1288,80
web strategy,1573,60
ecommerce seo,521,70
basecamp,159,64
electronic design,538,68
windows server,1605,58
realist painting,1190,43
corporate identity kit,389,45
prolog,1161,31
management software,887,85
sugar crm,1378,99
acrylic painting,26,101
portrait illustration,1127,56
digital designs,480,89
psd to xhtml,1171,112
cloud applications,299,100
dom,500,95
vector graphics,1478,52
selling,1268,111
joomla!,808,56
photodraw,1098,42
web maintenance,1557,53
customer retention,428,61
press release writing,1143,57
web landing pages,1556,53
vb script,1471,105
financial analysis,604,33
nosql,1015,40
linux server,857,85
image processing,730,60
microcontroller,932,77
concept art,351,59
design specifications,469,99
social marketing,1309,72
application frameworks,101,79
affiliate marketing,57,79
pitch letters,1115,77
poems,1122,97
comic book art,322,99
health insurance,703,77
client correspondence,291,36
database,453,54
ansys,84,108
web scraping,1565,71
music production,990,73
vector illustration,1479,96
3d printing,14,109
visual c++,1515,119
final draft,601,60
android programming,80,30
electronics,540,59
public speaking,1174,73
web servers,1568,33
tibco,1429,106
web marketing,1558,58
cocos2d,307,100
czech,433,97
database systems,464,52
audio books,133,72
pcb design,1083,89
sms gateway,1299,70
mobile design,956,59
wireless networking,1609,98
computer graphics design,342,81
data research,448,93
commercial product photography,328,76
unity 3d,1460,64
italian translation,791,50
travel arrangements,1439,70
glassfish,664,76
textiles,1426,78
fantasy illustration,581,86
digital film,481,74
andriod apps,77,48
paralegal,1071,117
crm databases,410,67
radius,1186,67
gaming,651,66
kernel,820,81
portrait photography,1128,56
broadcasting,196,68
powershell,1139,39
time management,1431,26
github,663,92
financial statements,609,63
virtualization,1507,64
tcp/ip,1401,38
progress,1159,55
irish,786,69
other - admin support,1057,88
event management,564,66
short story writing,1282,62
cover design,399,119
algorithm design,66,105
windows 7,1598,49
marketing plans,898,60
insurance industry,748,88
pattern design,1073,29
cisco routers,283,100
letterhead,845,38
voice talent-female,1524,61
voice talent-male,1525,97
client server application development,294,66
bioinformatics,169,76
risk management,1219,50
japanese translation,795,79
system design,1391,76
import,732,91
icons,723,74
memcached,927,43
leads,839,36
appointment setting,104,87
presentation design,1141,56
knockoutjs,825,102
directx,491,79
ui design,1456,68
ios programming,773,115
business intelligence,212,84
web testing,1575,72
fitness industry,616,64
spring,1351,67
3d design,10,87
product descriptions,1152,61
ad campaigns,35,41
economics,522,65
film production,599,75
landscape design,832,72
mathematical modeling,906,54
cvs,432,50
plastics engineering,1118,51
gmail,665,111
facebook marketing,579,57
ms office suite,977,75
camtasia,247,68
web games,1554,61
experience design,569,5
ext js,572,77
kentico,819,69
app design,92,88
3d rendering,15,69
machine design,874,60
lean,840,65
ebook writing,516,42
telephony,1414,103
retail sales,1211,84
qt,1181,60
financial forecasting,605,87
sales management,1236,112
design research,468,60
fact checking,580,52
sales promotion,1240,78
digital illustration,482,100
gui development,694,115
visual c#,1514,86
web traffic,1577,65
hindi,708,100
motion graphics,968,16
poetry,1123,73
mechanical engineering,917,49
user manuals,1469,94
logistics,867,45
3d models,13,98
portuguese,1129,101
computer networking,346,69
movie magic screenwriter,969,54
electrical,535,80
hootsuite,712,7
sencha touch,1271,54
grails,684,57
marketing communications,894,93
data conversion,441,97
version control,1482,75
photoshop coding,1101,67
smm,1297,109
autodesk maya,143,78
agile web development,60,45
oracle 11g,1044,74
ipad design,775,39
website content writing,1581,69
industrial design,739,63
epub (electronic publication),558,75
digital photography,484,55
blender3d,175,31
client requirements,293,66
prototyping,1167,23
css3,417,105
web content,1544,44
iis,725,66
http,716,109
linq,853,62
air,63,101
responsive wordpress theme,1205,81
social networking,1318,35
psd to html,1169,87
payroll,1080,73
product development,1154,60
director,489,78
psd,1168,59
editing,524,72
academic writing,20,37
cartoon,253,57
python,1179,68
application development,100,36
plugins,1120,91
joomla,807,76
management,886,77
amazon,70,60
json,815,28
website development,1583,65
bookkeeping,190,87
corel draw,382,84
artist,124,40
web developer,1552,79
ajax,64,117
flash animation,619,58
maya,912,85
smo,1298,69
keyword research,823,61
app development,93,56
php,1103,43
codeigniter,311,32
hibernate,707,39
processing,1150,87
training,1436,62
visual studio,1517,92
oracle,1043,105
paypal,1077,91
php 5,1104,44
shopping carts,1280,91
powerpoint,1137,77
solidworks,1336,36
ios,771,55
spreadsheets,1349,45
html5,715,49
painting,1070,73
advertising,53,113
xml,1621,47
struts,1375,51
basic,161,116
jquery mobile,813,77
product design,1153,88
press releases,1144,78
graphics,690,77
mobile application development,953,51
prestashop,1145,66
quickbooks,1184,50
customer service,430,75
international,755,100
.net,2,92
twitter bootstrap,1449,57
modeling,963,82
objective-c,1018,63
mobile,950,31
iphone,777,48
link building,851,86
video editing,1492,67
illustration,726,73
vba,1473,60
sales,1232,86
clean,288,88
tax,1397,103
drafting,501,95
character design,265,58
payment gateway integration,1075,64
social media marketing,1315,67
algorithms,0,0
asp,0,0
asp.net,0,0
c,0,0
c#,0,0
delphi,0,0
english,0,0
italian,0,0
java,0,0
android development,0,0
css,0,0
google analytics,0,0
javascript,0,0
magento,0,0
paypal integration,0,0
search engine optimization (seo),0,0
web development,0,0
wordpress,0,0
caricatures,0,0
cartooning,0,0
children's book illustration,0,0
communication skills,0,0
computer programming,0,0
data entry,0,0
excel,0,0
grammar,0,0
ms,0,0
ms office,0,0
ms word,0,0
programming,0,0
transcription,0,0
analysis,0,0
architecture,0,0
database administration,0,0
design,0,0
email,0,0
html,0,0
microsoft,0,0
software,0,0
sql,0,0
sql server,0,0
vb.net,0,0
writing,0,0
apache,0,0
centos,0,0
exim,0,0
firewalls,0,0
freebsd,0,0
ftp,0,0
linux,0,0
mail servers,0,0
mysql,0,0
operating systems,0,0
postfix,0,0
security,0,0
ssh,0,0
ssl,0,0
ubuntu,0,0
android,0,0
android sdk,0,0
c++,0,0
computer science,0,0
eclipse,0,0
jdbc,0,0
postgresql,0,0
facebook,0,0
jquery,0,0
mvc,0,0
oop,0,0
seo,0,0
matlab,0,0
ipad,0,0
adobe illustrator,0,0
adobe photoshop,0,0
drawing,0,0
graphic design,0,0
logo design,0,0
publishing,0,0
vector design,0,0
web design,0,0
alpha,0,0
indesign,0,0
marketing,0,0
oil painting,0,0
3d,0,0
banner,0,0
banner ads,0,0
copyright,0,0
corporate,0,0
dreamweaver,0,0
flash,0,0
make,0,0
max,0,0
video,0,0
videos,0,0
developer,0,0
drupal,0,0
assembly,0,0
custom software development,0,0
database management,0,0
perl,0,0
software development,0,0
website design,0,0
zen cart,0,0
blackberry,0,0
business process management,0,0
cakephp,0,0
content writing,0,0
game development,0,0
internet marketing,0,0
j2ee,0,0
rest,0,0
soap,0,0
software application,0,0
symbian,0,0
virtuemart,0,0
windows,0,0
windows mobile,0,0
backlinking,0,0
consultant,0,0
lead generation,0,0
web 2.0,0,0
adobe indesign,0,0
brochure design,0,0
corporate image,0,0
layout design,0,0
pdf,0,0
smarty,0,0
yii framework,0,0
zend,0,0
proofreading,0,0
research,0,0
rewriting,0,0
access,0,0
cold calling,0,0
com,0,0
ecommerce,0,0
sem,0,0
technical support,0,0
telemarketing,0,0
animation,0,0
bigcommerce,0,0
cpanel,0,0
database servers,0,0
ethical hacking,0,0
opencart,0,0
openvz,0,0
oscommerce,0,0
penetration testing,0,0
server administration,0,0
keynote,0,0
photography,0,0
poster design,0,0
