skill,skill_id,valuation
content design,361,443
welding,1591,171
corporate videos,394,499
online assistant,1026,588
nutrition education,1016,321
english tutoring,555,245
product videography,1157,723
apple iworks,97,197
ebook,515,584
tropo,1442,502
typesetting,1450,487
cold calling,314,305
hd video,701,722
portrait illustration,1127,318
cisco routers,283,414
billing,168,446
corporate communications,386,294
gmail,665,611
gps,683,522
database administration,454,339
pc hardware,1082,580
iphone design,780,448
google plus,677,430
logistics,867,574
ui design,1456,253
illustrator,727,164
direct mail pieces,486,405
clothing design,298,488
game prototyping,647,467
google+,680,572
dj,495,374
stored procedures,1370,341
public relations (pr),1172,447
financial accounting,603,611
google adwords,669,623
pixologic zbrush,1116,582
texture artist,1427,375
salesforce development,1243,328
business consulting,207,201
business to business marketing strategy (b2b),226,515
videos,1503,252
e-books,509,542
outlook,1064,158
presentations,1142,377
zend,1634,212
social media marketing,1315,598
medical,921,401
corporate branding,385,497
flash,618,584
focus,627,348
accounting,0,0
com,0,0
copy editing,0,0
editing,0,0
english,0,0
grammar,0,0
proofreading,0,0
research,0,0
software,0,0
writing,0,0
adobe illustrator,0,0
customer service,0,0
design,0,0
logo design,0,0
pdf,0,0
joomla,0,0
magento,0,0
php,0,0
wordpress,0,0
content writing,0,0
data entry,0,0
kindle,0,0
adobe photoshop,0,0
advertising,0,0
indesign,0,0
facebook,0,0
marketing,0,0
microsoft,0,0
photo editing,0,0
pinterest,0,0
twitter,0,0
typing,0,0
video,0,0
video editing,0,0
android,0,0
articles,0,0
blogs,0,0
book writing,0,0
c programming,0,0
curriculum development,0,0
engineering,0,0
programming,0,0
seo,0,0
technical writing,0,0
wireless,0,0
acrobat,0,0
asp,0,0
dreamweaver,0,0
html,0,0
interviewing,0,0
javascript,0,0
microsoft word,0,0
music,0,0
publishing,0,0
graphic design,0,0
illustration,0,0
t-shirt design,0,0
.net,0,0
access,0,0
ajax,0,0
analysis,0,0
asp.net,0,0
basic,0,0
email,0,0
excel,0,0
iis,0,0
import,0,0
make,0,0
management,0,0
ms,0,0
ms office,0,0
reports,0,0
security,0,0
sql,0,0
sql server,0,0
vb.net,0,0
vba,0,0
visual basic,0,0
ad campaigns,0,0
ad management,0,0
analytics,0,0
contracts,0,0
drupal,0,0
google analytics,0,0
link building,0,0
mysql,0,0
plugins,0,0
web design,0,0
web standards,0,0
3d,0,0
3d modeling,0,0
adobe after effects,0,0
animation,0,0
autodesk maya,0,0
character animation,0,0
communication skills,0,0
compositing,0,0
flash animation,0,0
graphics,0,0
max,0,0
maya,0,0
modeling,0,0
sound editing,0,0
soundforge,0,0
television,0,0
web graphics,0,0
custom websites,0,0
developer,0,0
dynamic websites,0,0
ipad,0,0
mobile,0,0
mobile application development,0,0
sem,0,0
software development,0,0
web developer,0,0
web development,0,0
webmaster,0,0
website design,0,0
c,0,0
coldfusion,0,0
css,0,0
dhtml,0,0
jquery,0,0
php 5,0,0
psd,0,0
psd to html,0,0
smarty,0,0
testing,0,0
web services,0,0
web technologies,0,0
xhtml,0,0
xml,0,0
zen cart,0,0
apache,0,0
api,0,0
blackberry,0,0
cakephp,0,0
cam,0,0
codeigniter,0,0
css3,0,0
html5,0,0
ios,0,0
iphone,0,0
java,0,0
linux,0,0
oracle,0,0
oscommerce,0,0
outsourcing,0,0
postgresql,0,0
saas,0,0
social media integration,0,0
tomcat,0,0
unix,0,0
windows,0,0
academic writing,0,0
construction,0,0
consultant,0,0
consulting,0,0
copywriting,0,0
corporate,0,0
energy industry,0,0
finance,0,0
health,0,0
journalism,0,0
materials,0,0
newsletters,0,0
powerpoint,0,0
press releases,0,0
proposal writing,0,0
sales,0,0
sales letters,0,0
search engine optimization (seo),0,0
website development,0,0
acrylic painting,0,0
book cover design,0,0
book illustration,0,0
cartoon,0,0
character design,0,0
comic book illustration,0,0
comic writing,0,0
concept design,0,0
drawing,0,0
graphic art,0,0
medical illustration,0,0
oil painting,0,0
photography,0,0
print design,0,0
realist painting,0,0
watercolor artist,0,0
freelance,0,0
market research,0,0
medical writing,0,0
skype,0,0
adobe indesign,0,0
adobe lightroom,0,0
