skill,skill_id,valuation
nlp,1008,160
copywriter,378,85
organizational operations,1053,213
b2b,150,67
e-publishing,513,80
welding,1591,182
counseling,396,131
telugu,1417,130
corporate media,392,121
investor sales,769,173
calculus,239,37
shoutcast,1283,157
primefaces,1146,128
microsoft excel powerpivot,936,175
website support,1587,148
microsoft great plains,937,122
mssql,982,135
video communication,1489,119
undefined,1459,104
operations management,1041,114
social video,1322,117
java security,798,166
openvz,1039,133
integrated circuit design,749,198
fun,641,199
cataloging,257,132
web page design,1561,172
customer relationship management (crm),427,140
content managed websites,363,145
restaurants industry,1207,158
commercial printing industry,327,111
call center start up,243,181
compiler,338,88
e-business management,510,107
mac apps,871,131
martial arts,903,151
bmr writing,185,153
video blogging,1488,110
malay,885,132
web os,1560,189
vectorworks,1480,134
plastics engineering,1118,173
forum posting,631,227
technical support,1408,107
yahoo store,1627,205
google plus,677,106
uml,1458,151
ethical hacking,563,123
office management,1021,153
calligraphy,245,103
google adwords,669,163
clay sculpting,287,113
essbase,562,218
android sdk,81,155
node.js,1009,60
visual c++,1515,115
french translation,636,117
shell scripting,1278,175
video services,1499,170
paid content,1069,218
article editing,117,79
powershell,1139,135
ai,62,105
software development life cycle,1330,97
custom software development,423,148
spring framework,1352,188
engineering design,551,239
dutch,506,90
social marketing,1309,178
css javascript,416,160
agriculture,61,93
microsoft outlook,939,151
computer hardware,343,133
django,496,146
mobile game development,958,67
building design,201,159
financial accounting,603,18
active directory,32,141
textile design,1424,114
article rewriting,119,201
color design,318,81
asp classic,127,159
search engine marketing (sem),1261,174
debugging,465,88
sendmail,1272,149
japanese,794,56
wix,1610,184
progress,1159,110
video streaming,1500,93
sound editing,1341,157
google docs,673,116
network design,1000,156
recruiting,1193,213
travel arrangements,1439,120
landing page development,831,183
educational materials,530,134
english translation,554,140
order processing,1049,150
concept design,353,159
pc hardware,1082,190
fpga,632,80
facebook marketing,579,139
web content writing,1548,146
nokia,1010,97
local advertising,865,171
blog development,179,116
web scraping,1565,196
e-advertising,508,160
qa,1180,149
spring,1351,148
ad management,37,196
application design,99,116
supply chain management,1380,68
ipod,783,50
visual c#,1514,137
network security,1001,130
computer security,349,163
algorithm development,67,197
social games,1307,103
affiliate management,56,132
cms (content management system),303,20
other - illustration,1059,66
business management solutions,216,155
page design,1068,132
autodesk revit,145,77
clipper,295,171
sem / adwords,1270,177
inbound marketing,734,73
icontact,724,171
web based solutions,1540,100
2d animation,4,156
poetry,1123,161
dom,500,115
adobe lightroom,50,79
puppet,1178,158
data scraping,449,60
economics,522,185
content development,362,85
social media integration,1314,117
performance testing,1089,162
piano,1110,180
social media outreach,1317,104
payment processing,1076,140
homesite,711,124
t-shirt illustration,1394,133
application frameworks,101,96
data administration,436,182
user manuals,1469,147
telephony,1414,162
windows 7,1598,156
excel programming,567,137
infographics,740,155
custom facebook pages,422,107
financial services,608,164
search engine optimization copywriting (seo),1263,136
open office,1033,143
.com,0,168
boost,191,98
portrait illustration,1127,141
privacy,1148,126
cartoon,253,205
copywriting,379,178
web programming,1564,160
eclipse,517,128
ghost writing,657,65
television,1415,137
wordpress development,1614,120
troubleshooting,1443,146
clean,288,104
apache,86,137
corel draw,382,183
drawing,502,148
blogs,183,163
xml,1621,137
advertising,53,103
basic,161,148
outsourcing,1066,115
film,596,29
architect,108,56
lead generation,837,111
business development,209,180
jquery mobile,813,100
api,90,120
yii framework,1628,106
word processing,1612,161
sql server,1357,51
cakephp,238,122
test,1420,91
html,714,159
authorize.net,139,113
artist,124,174
opencart,1036,100
email marketing,544,166
project management,1160,85
articles,122,121
responsive web design,1204,68
game development,645,88
visual studio,1517,105
mechanical,916,82
sql,1354,57
adobe air,0,0
android development,0,0
android programming,0,0
html5,0,0
ios development,0,0
ios programming,0,0
ipad,0,0
ipad design,0,0
ipad development,0,0
iphone app development,0,0
iphone application development,0,0
iphone design,0,0
iphone development,0,0
iphone sdk,0,0
mobile,0,0
mobile application development,0,0
mobile applications,0,0
phonegap,0,0
windows phone,0,0
business writing,0,0
chemistry,0,0
editing,0,0
environmental,0,0
marketing,0,0
mathematics,0,0
medical,0,0
proofreading,0,0
research,0,0
writing,0,0
ajax,0,0
codeigniter,0,0
css,0,0
css3,0,0
drupal,0,0
ecommerce,0,0
facebook,0,0
interspire,0,0
javascript,0,0
joomla,0,0
jquery,0,0
linkedin,0,0
magento,0,0
mvc,0,0
mysql,0,0
php,0,0
twitter,0,0
volusion,0,0
wordpress,0,0
zen cart,0,0
acrobat,0,0
brochures,0,0
design,0,0
graphics,0,0
indesign,0,0
make,0,0
on page,0,0
photography,0,0
web design,0,0
.net,0,0
access,0,0
c,0,0
c#,0,0
com,0,0
microsoft,0,0
microsoft sql server,0,0
ms,0,0
ms office,0,0
outlook,0,0
subversion,0,0
sybase,0,0
vb.net,0,0
vba,0,0
vbscript,0,0
windows,0,0
book writing,0,0
fiction,0,0
grammar,0,0
non fiction writing,0,0
publishing,0,0
reports,0,0
adobe acrobat,0,0
analysis,0,0
asp,0,0
coldfusion,0,0
database administration,0,0
database design,0,0
database programming,0,0
excel,0,0
management,0,0
microsoft word,0,0
programming,0,0
sharepoint,0,0
visio,0,0
android,0,0
application development,0,0
architecture,0,0
java,0,0
acting,0,0
air,0,0
digital,0,0
dj,0,0
email,0,0
english,0,0
presentations,0,0
radio,0,0
sales,0,0
swedish,0,0
training,0,0
voice over,0,0
french,0,0
poems,0,0
spanish,0,0
trados,0,0
dreamweaver,0,0
adobe photoshop,0,0
asp.net,0,0
dhtml,0,0
perl,0,0
web marketing,0,0
xhtml,0,0
animation,0,0
developer,0,0
flash,0,0
flash animation,0,0
iphone,0,0
psd,0,0
psd to wordpress,0,0
seo,0,0
templates,0,0
web developer,0,0
commercial video,0,0
music videos,0,0
video editing,0,0
software,0,0
facebook api,0,0
oracle,0,0
zend,0,0
silverlight,0,0
wcf,0,0
windows mobile,0,0
wpf,0,0
affiliate marketing,0,0
aweber,0,0
email design,0,0
google+,0,0
graphic design,0,0
internet marketing,0,0
logo design,0,0
mailchimp,0,0
product marketing,0,0
social media marketing,0,0
banner,0,0
banner ads,0,0
fashion design,0,0
image editing,0,0
image processing,0,0
other - photography,0,0
photo editing,0,0
web graphics,0,0
consultant,0,0
creative writing,0,0
german,0,0
intellectual property,0,0
international,0,0
powerpoint,0,0
technical writing,0,0
translation,0,0
amazon,0,0
financial planning,0,0
internet research,0,0
interviewing,0,0
newsletters,0,0
sketching,0,0
camtasia,0,0
content management,0,0
dns,0,0
fireworks,0,0
government agencies,0,0
iis,0,0
intranet,0,0
load balancing,0,0
user interface design,0,0
