skill,skill_id,valuation
ecommerce optimization,520,40
mobile advertising,952,72
microsoft excel powerpivot,936,53
amazon s3,73,82
windows programming,1604,53
java2d,799,40
tamil,1395,59
music producer,989,31
canadian french,248,71
salesforce.com training,1247,45
linux kernel,856,76
e-publishing,513,77
postscript,1135,27
shoutcast,1283,42
cataloging,257,78
microsoft access,934,37
social video,1322,88
server,1275,42
data architecture,438,69
online payments,1029,58
healthcare software,704,57
russian translation,1229,44
vms,1520,28
keyboarding,821,51
web,1534,53
bank reconciliation,154,59
jewelry design,806,55
electronic product design,539,72
content design,361,36
office 365,1020,57
erlang,559,57
openvz,1039,60
startup marketing,1365,39
publication production,1175,43
business plan,219,49
adobe business catalyst,44,13
medical education,923,71
openerp,1037,46
business process mapping,222,58
zimbra,1636,38
malay,885,79
customer engagement,426,49
commercial printing industry,327,45
corporate media,392,14
rf engineering,1215,88
jenkins,805,38
sap netweaver,1249,34
ms exchange server,975,67
community building,332,62
marketing documents,896,81
mmorpg,948,58
non profit consulting,1012,40
optimization software,1042,27
communications,331,55
welding,1591,76
call center management,242,74
web communities,1543,82
graphic designer,689,39
gnu,666,50
creative,406,80
chemical engineering,269,54
building materials,202,101
counseling,396,59
prototype,1166,65
front end design,638,16
legal assistance,842,56
sales prospecting,1241,35
mercurial,929,55
writer,1617,56
tk,1432,71
expert advisor,571,42
call center administration,241,40
diabetes,478,40
sql development,1355,57
database marketing,460,59
kaizen,818,45
social integration,1308,69
spring security,1353,68
technical illustration,1407,56
community media,333,54
import,732,71
solaris,1335,44
web traffic,1577,73
solomon,1337,75
algorithm development,67,28
basecamp,159,53
interpersonal skills,762,47
google adsense,668,75
excel programming,567,56
human resources management (hr),719,57
skinning,1293,64
visual c#,1514,37
buddypress,199,61
broadcasting,196,56
articulate,123,81
web based solutions,1540,94
lan,829,68
digital designs,480,63
data security,450,77
data migration,445,70
social networks,1321,66
inventory management,767,44
facebook fan page creation,578,25
software design,1328,71
video effects,1493,34
custom art,420,53
video processing,1497,62
sports writing,1348,66
statistics,1367,60
mobile phone,960,57
billing,168,45
digital illustration,482,61
fixture design,617,83
blog development,179,20
powerbuilder,1136,34
local advertising,865,61
django framework,497,43
web games,1554,29
business management solutions,216,76
visual design,1516,53
call handling,244,36
powershell,1139,51
zoho crm,1638,53
oral communication,1047,68
data conversion,441,46
phone support,1093,61
online help,1028,57
electrical,535,73
sales management,1236,64
data administration,436,68
computer security,349,66
