skill,skill_id,valuation
electronic forms,57,2
ruby on rails,127,6
creative writing,45,11
microsoft exchange,102,2
covers &amp; packaging,44,5
invitation design,79,10
swedish,142,6
bootstrap,28,7
financial markets,65,5
robotics,126,5
telemarketing,147,8
travel writing,150,6
arduino,18,8
polish,115,7
unity 3d,152,7
poster design,116,4
latex,88,5
sharepoint,132,7
oracle,106,8
typography,151,3
korean,87,6
arabic,17,6
concept design,41,6
amazon web services,12,8
product design,119,5
forum posting,68,5
japanese,82,6
customer support,47,8
virtuemart,159,7
embedded software,60,5
advertising,8,7
perl,109,5
script install,129,7
social networking,135,7
business analysis,31,5
indesign,77,7
asterisk pbx,22,8
cms,40,8
caricature &amp; cartoons,38,4
stationery design,140,10
reviews,125,5
electronics,58,4
word,170,8
brochure design,29,4
technical writing,145,8
youtube,174,5
apache,16,8
virtual assistant,158,4
ghostwriting,71,8
software testing,137,5
editing,55,6
ajax,10,2
microsoft access,101,5
sem / adwords,130,6
ecommerce,54,7
statistics,141,9
sql,139,6
videography,157,4
python,123,8
voip,162,5
windows server,169,4
t-shirts,144,8
website management,167,6
electrical engineering,56,5
bulk marketing,30,5
jquery / prototype,86,8
after effects,9,8
asp,21,4
leads,89,9
web search,165,2
delphi,51,6
photography,111,4
blog,26,5
book writing,27,6
drupal,52,5
3d rendering,3,9
mathematics,96,9
accounting,6,1
c++ programming,36,6
flash,66,7
spanish,138,5
audio services,23,6
java,83,10
system admin,143,6
greek,73,6
unix,153,3
powerpoint,117,4
shell script,133,6
microcontroller,100,7
sales,128,4
engineering,61,5
anything goes,15,5
matlab &amp; mathematica,97,5
mac os,93,4
transcription,148,9
pcb layout,107,3
project management,120,6
c# programming,35,6
web hosting,163,4
mechanical engineering,98,3
cad/cam,37,7
classifieds posting,39,6
3d animation,1,7
3d modelling,2,6
xml,172,4
finance,64,5
ipad,80,7
windows desktop,168,5
psd to html,122,7
algorithm,11,6
prestashop,118,4
proofreading,121,10
photo editing,110,5
photoshop design,113,8
visual basic,160,7
business cards,32,6
autocad,24,7
pdf,108,5
magento,94,11
flyer design,67,7
android,13,6
animation,14,4
mobile phone,103,5
photoshop,112,7
data processing,49,4
translation,149,10
internet marketing,78,6
illustrator,76,4
css,46,7
logo design,92,7
academic writing,5,4
article rewriting,19,5
facebook marketing,63,5
excel,62,1
javascript,84,8
seo,131,9
html,74,7
web scraping,164,5
wordpress,171,9
mysql,105,9
banner design,25,6
.net,0,9
video services,156,6
data entry,48,4
website design,166,7
php,114,4
copywriting,43,4
articles,20,4
iphone,81,5
joomla,85,7
graphic design,0,0
marketing,0,0
linux,0,0
software architecture,0,0
ebooks,0,0
user interface / ia,0,0
actionscript,0,0
illustration,0,0
