skill,skill_id,valuation
t000,0,12.843396737077695
t001,1,5.57078185635537
t002,2,5.665577894549326
t003,3,16.717709427058203
t004,4,6.5915939085984645
t005,5,6.62852986166083
t006,6,3.4342029078563687
t007,7,19.797926642271193
t008,8,8.342705523947297
t009,9,15.625398877985026
t010,10,16.68270285810118
t011,11,4.077994447379401
t012,12,9.537277661671272
t013,13,7.636000297470991
t014,14,2.8884502179115836
t015,15,18.33848461853305
t016,16,11.813159514622795
t017,17,11.529528643643571
t018,18,11.293648020975892
t019,19,10.515210010948856
t020,20,13.084124437390551
t021,21,10.516334033450077
t022,22,3.642075703291381
t023,23,19.341240411299204
t024,24,5.622608786260769
t025,25,11.63754820545525
t026,26,9.687140257509192
t027,27,14.396944887714643
t028,28,9.068515687416843
t029,29,16.045004751818965
t030,30,5.33212591952924
t031,31,17.412740814619383
t032,32,16.25876155087231
t033,33,13.837898480816843
t034,34,2.5265862632065863
t035,35,6.962003697530487
t036,36,1.5476038670175174
t037,37,10.065180513293818
t038,38,17.346985151845914
t039,39,12.956423187381358
t040,40,18.98587568617462
t041,41,15.282372260773577
t042,42,16.83084454591929
t043,43,11.095773014223829
t044,44,8.62812488608207
t045,45,8.452787634067409
t046,46,19.104013694900317
t047,47,13.636961270760665
t048,48,13.128690825944853
t049,49,6.99468897363155
t050,50,16.932356725243064
t051,51,10.097678154270202
t052,52,12.413559157238463
t053,53,8.503573486049747
t054,54,7.946969340060763
t055,55,12.39626603668416
t056,56,1.5121262493552623
t057,57,16.12805305884019
t058,58,3.356885323475184
t059,59,10.733987832692591
t060,60,12.652009587532554
t061,61,7.661637915004482
t062,62,17.751319230188585
t063,63,3.4331424925783933
t064,64,14.724037549083299
t065,65,1.5456460062631376
t066,66,10.486476553029615
t067,67,19.079671041423893
t068,68,8.408581431545556
t069,69,18.9420988266992
t070,70,2.2835343241256125
t071,71,2.907052213847152
t072,72,10.522474726576371
t073,73,9.61968067899485
t074,74,16.870623127764492
t075,75,17.224866671084175
t076,76,9.063405138078457
t077,77,19.610002610176416
t078,78,1.0711187688068917
t079,79,14.2397974552658
t080,80,2.635562977715745
t081,81,12.15785531668512
t082,82,5.628454382001582
t083,83,13.758654313783289
t084,84,15.426638671886709
t085,85,11.194311360941358
t086,86,6.382289620310536
t087,87,4.679875668770341
t088,88,11.624839649754074
t089,89,8.170172901213398
t090,90,16.110365322014324
t091,91,15.08578881084467
t092,92,13.692039330676014
t093,93,7.688653135363188
t094,94,12.163962680430291
t095,95,9.325984451840108
t096,96,10.37207774315697
t097,97,16.803399998205176
t098,98,18.87760864665613
t099,99,6.738233840240939
