skill,skill_id,valuation
arduino,18,18
financial markets,65,21
oracle,106,11
german,70,25
electronic forms,57,19
microsoft exchange,102,17
polish,115,19
concept design,41,22
covers &amp; packaging,44,20
virtuemart,159,17
script install,129,10
windows server,169,12
java,83,18
flash,66,20
windows desktop,168,16
stationery design,140,19
flyer design,67,5
psd to html,122,21
mac os,93,20
jquery / prototype,86,25
ebooks,53,14
social networking,135,18
link building,90,7
prestashop,118,20
game design,69,12
videography,157,26
visual basic,160,30
reviews,125,9
editing,55,12
accounting,6,12
video broadcasting,155,23
actionscript,7,10
3ds max,4,18
algorithm,11,8
electronics,58,25
caricature &amp; cartoons,38,19
photo editing,110,20
technical writing,145,23
word,170,19
metatrader,99,21
animation,14,13
android,13,28
mobile phone,103,11
illustration,75,21
website design,166,9
mysql,105,11
joomla,85,27
articles,20,11
linux,91,23
article rewriting,19,21
software architecture,0,0
project management,0,0
html,0,0
graphic design,0,0
wordpress,0,0
seo,0,0
software testing,0,0
php,0,0
excel,0,0
.net,0,0
microsoft access,0,0
database administration,0,0
3d modelling,0,0
3d rendering,0,0
photoshop,0,0
3d animation,0,0
spanish,0,0
transcription,0,0
translation,0,0
audio services,0,0
data entry,0,0
music,0,0
css,0,0
cms,0,0
electrical engineering,0,0
microcontroller,0,0
pcb layout,0,0
c programming,0,0
asterisk pbx,0,0
web hosting,0,0
voip,0,0
ipad,0,0
iphone,0,0
javascript,0,0
unix,0,0
shell script,0,0
