cost,skills,user_id,user_name
17.031917047417355,"['t11', 't09', 't12', 't02', 't13']",0,w00
10.78994593384735,"['t08', 't14', 't05']",1,w01
10.307888560956842,"['t00', 't01', 't07', 't15']",2,w02
6.146247781469287,"['t13', 't02', 't03', 't17', 't12']",3,w03
19.08296134040888,"['t14', 't08', 't01']",4,w04
12.934482792516057,"['t17', 't10', 't13', 't08', 't00']",5,w05
16.406693365242763,['t13'],6,w06
4.568111481656532,"['t04', 't00', 't18', 't13', 't10']",7,w07
18.20582159678118,"['t17', 't13', 't09', 't02']",8,w08
10.096498063490344,"['t03', 't18', 't05']",9,w09
3.105734570132187,['t03'],10,w10
7.1928421920124945,"['t13', 't12', 't14', 't04']",11,w11
16.2784507688938,"['t08', 't13', 't05']",12,w12
7.28318032971799,"['t03', 't06', 't04', 't02']",13,w13
21.100885086325853,"['t14', 't04', 't12', 't03', 't05']",14,w14
7.987938392751996,"['t17', 't01', 't13', 't04', 't11']",15,w15
22.36551476604429,"['t06', 't11', 't17', 't10', 't08']",16,w16
2.5161030489642346,['t10'],17,w17
7.8828519911508925,"['t16', 't03', 't14']",18,w18
4.263983227670853,['t15'],19,w19
