cost,skills,user_id,user_name
23.876035224005932,"['t14', 't03', 't05', 't15', 't16']",0,w00
16.803397766263988,"['t01', 't14', 't19', 't11', 't06']",1,w01
7.0763021704739115,"['t03', 't17']",2,w02
18.160618180933977,"['t02', 't08', 't04', 't00']",3,w03
2.607699152620425,"['t17', 't09', 't14', 't07']",4,w04
3.6620784709236176,"['t09', 't16', 't14', 't07']",5,w05
22.91281428554508,"['t16', 't01', 't19']",6,w06
22.399638342984968,"['t19', 't07', 't18', 't09']",7,w07
23.07765228657572,"['t09', 't04', 't13', 't12', 't19']",8,w08
13.85722548347055,"['t05', 't14']",9,w09
6.442461121047162,"['t11', 't03', 't02', 't07', 't16']",10,w10
18.845026617101553,['t17'],11,w11
10.647526168146129,"['t17', 't16', 't01', 't18']",12,w12
16.942291520365465,"['t03', 't04']",13,w13
7.66111722808751,"['t01', 't11']",14,w14
8.937234332549032,"['t07', 't17', 't14', 't03']",15,w15
11.70253062557206,"['t13', 't07']",16,w16
3.160706022080489,"['t15', 't10', 't14', 't02', 't06']",17,w17
13.730889820109628,"['t10', 't11']",18,w18
21.531531403479175,"['t00', 't16', 't15', 't12']",19,w19
