cost,skills,user_id,user_name
10.0,"['after effects', 'videography', 'animation']",1120.0,w1117
10.0,"['translation', 'greek', 'technical writing', 'editing']",256.0,w0255
20.0,"['article rewriting', 'copywriting', 'blog', 'articles', 'editing']",934.0,w0931
15.0,"['3d animation', 'after effects', 'animation']",804.0,w0803
5.0,"['editing', 'article rewriting', 'proofreading']",1127.0,w1124
16.0,"['excel', 'shell script', 'software testing', 'translation']",991.0,w0988
30.0,"['linux', 'unix', 'mysql', 'php', 'shell script']",1759.0,w1743
40.0,"['video services', '3d animation', 'voice talent', 'animation', 'audio services']",373.0,w0372
10.0,"['translation', 'spanish', 'proofreading', 'technical writing', 'editing']",287.0,w0286
18.0,"['proofreading', 'copywriting', 'article rewriting', 'editing', 'academic writing']",51.0,w0051
