cost,skills,user_id,user_name
120.0,"['access', 'asp', 'asp.net', 'c', 'c#', 'css', 'dhtml', 'dreamweaver', 'drupal', 'flash', 'html', 'javascript', 'joomla', 'ms', 'mysql', 'oracle', 'php', 'sharepoint', 'silverlight', 'vb.net', 'wcf', 'wordpress', 'wpf', 'xhtml', 'xml', 'zen cart']",1850.0,w1819
100.0,"['codeigniter', 'javascript', 'jquery', 'mysql', 'php', 'redis', 'twitter bootstrap']",2310.0,w2272
50.0,"['ajax', 'amazon', 'amazon web services', 'api', 'api development', 'asp', 'asp.net', 'c', 'c#', 'content management', 'css', 'css3', 'ecommerce', 'flash', 'html', 'javascript', 'magento', 'microsoft', 'mysql', 'php', 'sharepoint', 'sql', 'windows', 'wordpress', 'xml']",1082.0,w1068
75.0,"['article writing', 'blog writing', 'content writing', 'copywriting', 'management', 'marketing', 'seo', 'social media marketing', 'web content', 'writing']",1445.0,w1427
25.0,"['.net', 'api', 'asp', 'asp.net', 'c', 'c#', 'css', 'email', 'email marketing', 'html', 'javascript', 'linux', 'marketing', 'mysql', 'php', 'social media marketing', 'sql', 'sql server', 'vb.net', 'windows', 'wordpress']",2790.0,w2743
250.0,"['2d animation', 'digital', 'graphics', 'motion graphics']",4096.0,w4016
30.0,"['active directory', 'desktop support', 'network administration', 'system administration', 'technical support', 'troubleshooting', 'virtualization', 'vmware', 'windows desktop', 'windows server']",494.0,w0483
25.0,"['analysis', 'corporate', 'corporate identity', 'cover design', 'design', 'graphic design', 'logo design', 'management', 'marketing', 'packaging design', 'processing', 'research', 'software', 'visual design', 'web design', 'word processing']",4354.0,w4268
50.0,"['advertising', 'content writing', 'email', 'google+', 'lead generation', 'marketing', 'on page', 'research', 'sales', 'sem', 'seo', 'skype', 'smo', 'writing']",4019.0,w3942
150.0,"['analytics', 'keyword research', 'seo', 'webmaster']",3182.0,w3125
120.0,"['analysis', 'consulting', 'data management', 'design', 'management', 'software', 'training']",3215.0,w3157
100.0,"['3d', 'adobe illustrator', 'adobe photoshop', 'animation', 'autodesk mudbox', 'design', 'game design', 'maya', 'unity 3d', 'web design', 'web development']",4254.0,w4171
250.0,"['.net', 'access', 'air', 'android', 'articles', 'c', 'c++', 'case', 'civil', 'dreamweaver', 'engineering', 'excel', 'ios', 'joomla', 'leadership', 'materials', 'mechanical', 'mechanical engineering', 'mobile', 'ms', 'ms excel', 'networking', 'renewable energy', 'reviews', 'self', 'seo', 'social networking', 'software', 'symbian', 'technical writing', 'web 2.0', 'wordpress', 'writing']",4320.0,w4236
50.0,"['acrobat', 'adobe acrobat', 'adobe illustrator', 'adobe photoshop', 'architect', 'articles', 'coaching', 'com', 'consultant', 'corel draw', 'corporate', 'customer satisfaction', 'design', 'desktop publishing', 'developer', 'editing', 'focus', 'gimp', 'graphic design', 'graphics', 'http', 'indesign', 'internet marketing', 'joomla', 'management', 'marketing', 'ms', 'ms office', 'office management', 'product design', 'publishing', 'research', 'sales', 'self', 'seo', 'skill', 'surveys', 'training', 'visio', 'website content', 'wordpress', 'writing']",4395.0,w4309
30.0,"['adobe illustrator', 'adobe indesign', 'adobe photoshop', 'brochures', 'com', 'design', 'digital', 'digital photography', 'excel', 'fine art', 'graphic design', 'indesign', 'microsoft', 'microsoft word', 'photography', 'powerpoint', 'publishing', 'software']",2279.0,w2241
500.0,"['access', 'adobe photoshop', 'asp', 'asp.net', 'basic', 'brochures', 'c', 'c#', 'c++', 'case', 'com', 'corporate', 'css', 'design', 'dreamweaver', 'email', 'fireworks', 'flash', 'graphics', 'html', 'http', 'illustration', 'java', 'linux', 'linux server', 'logo design', 'microsoft', 'ms', 'mysql', 'newsletters', 'operating systems', 'oracle', 'oracle dba', 'php', 'presentations', 'rss', 'sales', 'seo', 'sql', 'sql server', 'templates', 'vb script', 'vb.net', 'visual basic', 'visual basic.net', 'web technologies', 'xhtml', 'xml', 'xsl']",4325.0,w4241
250.0,"['application development', 'basic', 'css', 'design', 'erp', 'html', 'html5', 'joomla', 'jquery', 'mvc', 'opencart', 'oracle', 'php', 'seo', 'symfony', 'visual basic', 'wordpress', 'xhtml']",4010.0,w3933
25.0,"['adobe photoshop', 'ansys', 'photoshop design', 'reverse engineering', 'solidworks']",2176.0,w2141
25.0,"['android', 'cakephp', 'computer graphics design', 'data entry', 'drupal', 'ecommerce', 'iphone', 'joomla', 'magento', 'phonegap', 'php', 'seo', 'squarespace', 'website design', 'wordpress']",103.0,w0102
25.0,"['adobe after effects', 'adobe photoshop', 'advertising', 'articles', 'camtasia', 'chinese', 'com', 'design', 'editing', 'english', 'graphic design', 'indesign', 'italian', 'joomla', 'make', 'photography', 'translation', 'video', 'video editing', 'web design', 'wordpress', 'yahoo']",1778.0,w1748
