skill,skill_id,valuation
telemarketing,147,25
customer support,47,13
forum posting,68,21
telecommunications engineering,146,15
financial markets,65,19
arduino,18,19
amazon web services,12,22
xxx,173,19
concept design,41,27
latex,88,13
apache,16,14
3d modelling,2,20
windows server,169,25
book writing,27,11
bulk marketing,30,13
virtual assistant,158,17
photo editing,110,12
advertising,8,33
pcb layout,107,10
business plans,33,32
classifieds posting,39,29
matlab &amp; mathematica,97,20
microcontroller,100,15
voice talent,161,22
photoshop design,113,26
statistics,141,22
3d rendering,3,20
asterisk pbx,22,22
flash,66,9
link building,90,16
proofreading,121,17
system admin,143,11
database administration,50,31
copy typing,42,16
drupal,52,35
anything goes,15,14
java,83,8
videography,157,31
music,104,24
pdf,108,9
academic writing,5,32
internet marketing,78,15
seo,131,12
articles,20,25
banner design,25,26
css,46,24
copywriting,43,20
html,74,19
video services,156,24
mobile phone,103,11
data entry,0,0
mysql,0,0
ruby on rails,0,0
linux,0,0
javascript,0,0
psd to html,0,0
t-shirts,0,0
graphic design,0,0
brochure design,0,0
engineering,0,0
technical writing,0,0
research,0,0
joomla,0,0
php,0,0
website design,0,0
wordpress,0,0
blog,0,0
ghostwriting,0,0
photoshop,0,0
logo design,0,0
software architecture,0,0
xml,0,0
illustrator,0,0
illustration,0,0
marketing,0,0
business analysis,0,0
ecommerce,0,0
3d animation,0,0
animation,0,0
after effects,0,0
editing,0,0
caricature &amp; cartoons,0,0
ajax,0,0
autocad,0,0
3ds max,0,0
article rewriting,0,0
creative writing,0,0
jquery / prototype,0,0
translation,0,0
script install,0,0
unix,0,0
magento,0,0
reviews,0,0
