skill,skill_id,valuation
t00,0,6.601904289800147
t01,1,1.4622248438880072
t02,2,17.98376572827955
t03,3,2.4467372324014605
t04,4,10.8084568896883
t05,5,19.87948881231216
t06,6,15.870836666654114
t07,7,10.403356030734484
t08,8,2.657876737773318
t09,9,17.68291144787262
t10,10,3.4430726006004964
t11,11,9.648491178999016
t12,12,10.450126283762089
t13,13,17.26488875824095
t14,14,4.174204726528372
t15,15,19.186140251127043
t16,16,19.082595959180946
t17,17,10.038457358711149
t18,18,1.0211019721011232
t19,19,19.678821533351936
