skill,skill_id,valuation
telemarketing,147,43
japanese,82,63
caricature &amp; cartoons,38,79
business plans,33,60
3d rendering,3,59
metatrader,99,81
algorithm,11,21
sem / adwords,130,46
graphic design,72,47
.net,0,30
photoshop,0,0
t-shirts,0,0
banner design,0,0
website design,0,0
php,0,0
flash,0,0
logo design,0,0
delphi,0,0
windows desktop,0,0
c programming,0,0
brochure design,0,0
ghostwriting,0,0
articles,0,0
animation,0,0
video services,0,0
3ds max,0,0
c# programming,0,0
software architecture,0,0
article rewriting,0,0
flyer design,0,0
illustrator,0,0
photo editing,0,0
photoshop design,0,0
html,0,0
powerpoint,0,0
editing,0,0
pdf,0,0
wordpress,0,0
