skill,skill_id,valuation
keyboarding,821,156
ecommerce industry,519,113
faxing,588,182
abap,18,177
esales,561,106
electronic product design,539,131
bank reconciliation,154,139
prototype,1166,117
usb (universal serial bus),1465,136
content migration,367,131
commercial printing industry,327,114
web site production,1571,92
maxon cinema 4d,911,138
java2d,799,131
mt4,983,149
romance,1222,229
hardware engineering,698,85
salesforce.com consulting,1245,171
mobile data,955,106
mac apps,871,151
good data,667,159
non profit consulting,1012,168
geolocation,654,60
vms,1520,75
e-publishing,513,171
energy industry,549,81
sql development,1355,103
atmel avr,132,107
mediawiki,920,95
editorial consulting,525,118
business launch,214,72
medical education,923,184
varnish,1470,83
socket programming,1324,161
liveperson,862,88
ms exchange server,975,140
customer conversion,425,98
music producer,989,135
community media,333,138
amazon kindle,72,137
computer programming,347,138
typo3,1452,112
italian translation,791,165
infusionsoft,744,141
contracts,373,77
singing,1287,175
admin assistant,38,99
pentaho,1088,104
visual basic .net,1512,129
e-advertising,508,120
pic,1111,64
simulink,1286,131
github,663,108
physics,1109,144
organic search,1050,159
bitcoin,171,98
social media outreach,1317,123
book cover design,186,82
photo manipulation,1097,91
assembly,130,79
fitness industry,616,161
machine design,874,163
renewable energy,1198,138
3d rigging,16,115
german translation,656,112
google website optimizer,679,181
collections,316,22
shopify,1279,142
cognos,313,112
computer hardware,343,147
viral marketing,1505,127
chemistry,270,89
magazine articles,876,186
pl,1117,199
powerbuilder,1136,98
product marketing,1156,109
sketchup,1291,141
on page,1023,172
trados,1435,126
risk management,1219,95
business models,217,194
web servers,1568,68
woocommerce,1611,53
ios development,772,134
medical billing,922,201
youtube api,1632,115
devexpress,476,99
custom software development,423,112
photo illustration,1096,167
google apps,671,127
game publishing,648,98
software design,1328,189
prototyping,1167,88
system analysis,1390,165
engineering design,551,204
fiction writing,592,122
api development,91,97
feature writing,589,150
enterprise software,556,193
psd to xhtml,1171,197
red hat,1194,150
computer graphics,341,154
promotions,1162,95
portuguese translation,1130,134
business valuation,227,131
intranet,766,62
application support,102,138
search engine optimization copywriting (seo),1263,184
ecommerce seo,521,114
linq to sql,854,135
phpfox,1106,93
displays,494,172
other - internet marketing,1060,173
social media coaching,1312,139
healthcare systems,705,138
whmcs,1594,63
sound editing,1341,133
plc,1119,35
https,717,10
russian,1228,184
orm,1054,181
art,115,120
interpersonal skills,762,112
teradata,1419,121
game design,644,154
import,732,227
product descriptions,1152,235
forum posting,631,121
business english,211,75
political cartoon,1125,166
google adsense,668,183
social networking sites,1320,82
web traffic,1577,151
website management,1584,114
child book illustration,271,126
avid,147,52
node.js,1009,88
pixologic zbrush,1116,106
centos,259,96
citrix,284,107
computer literacy,344,186
data migration,445,169
apache tomcat,88,141
children's book illustration,272,147
custom facebook pages,422,97
corporate design,387,138
magazine design,877,82
teaching,1402,29
dojo,499,198
strategic planning,1372,106
event management,564,185
web search,1566,108
dynamic websites,507,236
organizational development,1052,142
cocos2d,307,139
e-pub formatting,512,51
educational institutions,529,136
subversion,1377,122
telnet,1416,91
ubercart,1454,50
agile,59,90
real estate,1188,74
web services,1569,62
data entry,443,171
javascript,800,138
analytics,76,112
banner,155,153
iphone,777,173
image editing,729,195
windows,1597,88
architecture,112,54
mobile,950,79
c++,232,86
psd,1168,89
cartoon,253,158
outlook,1064,68
brochure design,197,82
product development,1154,171
lead generation,837,163
cgi,260,131
basic,161,124
link building,851,96
phonegap,1094,123
linq,853,136
google analytics,670,154
software,1325,103
apache,86,121
shopping carts,1280,167
creative writing,407,93
google maps,674,174
article writing,121,193
website development,1583,62
reports,1200,164
self,1266,99
consultant,357,159
microsoft sql server,941,97
phpbb,1105,105
ios,771,112
payment gateway integration,1075,64
training,1436,124
adobe photoshop,0,0
asterisk,0,0
customer service,0,0
email,0,0
english,0,0
fireworks,0,0
focus,0,0
management,0,0
marketing,0,0
outsourcing,0,0
processing,0,0
programming,0,0
time management,0,0
transcription,0,0
word processing,0,0
adobe illustrator,0,0
banner design,0,0
codeigniter,0,0
drupal,0,0
flyer design,0,0
html5,0,0
iphone app development,0,0
joomla,0,0
jquery,0,0
logo design,0,0
magento,0,0
oscommerce,0,0
photoshop design,0,0
php 5,0,0
seo,0,0
