cost,skills,user_id,user_name
20.0,"['perl', 'php', 'mysql', 'script install', 'linux']",352.0,w0351
15.0,"['web scraping', 'excel', 'data entry', 'data processing']",235.0,w0234
25.0,"['excel', 'data entry', 'data processing', 'visual basic', 'microsoft access']",545.0,w0544
20.0,"['javascript', 'css', 'html', 'php']",1121.0,w1118
10.0,"['apache', 'script install', 'system admin']",1495.0,w1487
25.0,"['php', 'css', 'html', 'wordpress', 'photoshop']",538.0,w0537
30.0,"['graphic design', 'html', 'css', 'ecommerce']",560.0,w0559
30.0,"['php', 'html', 'website design', 'css', 'graphic design']",184.0,w0183
15.0,"['php', 'javascript', 'html', 'ajax', 'c programming']",604.0,w0603
15.0,"['wordpress', 'php', 'magento', 'mysql', 'css']",242.0,w0241
