skill,skill_id,valuation
typography,151,7
virtuemart,159,16
invitation design,79,17
telecommunications engineering,146,10
simplified chinese (china),134,9
polish,115,19
robotics,126,14
latex,88,13
electronic forms,57,21
travel writing,150,8
copy typing,42,11
cms,40,15
delphi,51,26
electronics,58,16
game design,69,10
accounting,6,22
web search,165,13
photoshop design,113,8
technical writing,145,18
flash,66,17
mathematics,96,15
script install,129,15
indesign,77,6
xml,172,25
project management,120,8
electrical engineering,56,25
pcb layout,107,16
database administration,50,7
3ds max,4,15
business cards,32,11
bulk marketing,30,5
matlab &amp; mathematica,97,22
sql,139,16
caricature &amp; cartoons,38,11
virtual assistant,158,18
voip,162,15
asp,21,20
3d rendering,3,12
proofreading,121,15
algorithm,11,16
internet marketing,78,26
html,74,15
web scraping,164,16
illustrator,76,13
iphone,81,16
website design,166,12
javascript,84,10
joomla,85,29
banner design,25,13
logo design,92,19
php,0,0
graphic design,0,0
copywriting,0,0
wordpress,0,0
css,0,0
ajax,0,0
unity 3d,0,0
ipad,0,0
c# programming,0,0
autocad,0,0
3d modelling,0,0
magento,0,0
ecommerce,0,0
jquery / prototype,0,0
mysql,0,0
facebook marketing,0,0
social networking,0,0
advertising,0,0
marketing,0,0
seo,0,0
sales,0,0
engineering,0,0
.net,0,0
excel,0,0
data entry,0,0
data processing,0,0
psd to html,0,0
illustration,0,0
photoshop,0,0
