cost,skills,user_id,user_name
15.0,"['php', 'web scraping', 'html', 'mysql', 'wordpress']",377.0,w0376
12.0,"['website design', 'wordpress', 'php', 'html', 'iphone']",1673.0,w1658
12.0,"['website design', 'php', 'graphic design', 'html', 'wordpress']",29.0,w0029
25.0,"['microsoft access', 'excel', 'mysql', 'powerpoint']",250.0,w0249
20.0,"['logo design', 'graphic design', 'photoshop', 'css']",923.0,w0920
10.0,"['linux', 'voip', 'unix', 'asterisk pbx']",1255.0,w1251
24.0,"['.net', 'web scraping', 'visual basic', 'c# programming', 'c programming']",577.0,w0576
10.0,"['html', 'website design', 'wordpress', 'graphic design', 'psd to html']",785.0,w0784
7.0,"['data entry', 'excel', 'web search', 'web scraping', 'data processing']",1028.0,w1025
15.0,"['academic writing', 'powerpoint', 'project management', 'data entry', 'articles']",709.0,w0708
15.0,"['video services', 'powerpoint', 'voice talent', 'videography', 'excel']",913.0,w0910
15.0,"['php', 'website design', 'graphic design', '.net', 'flash']",1001.0,w0998
25.0,"['prestashop', 'website design', 'ecommerce', 'php']",1251.0,w1247
10.0,"['facebook marketing', 'social networking', 'internet marketing', 'marketing', 'youtube']",100.0,w0099
15.0,"['linux', 'mysql', 'php', 'web hosting', 'system admin']",290.0,w0289
12.0,"['translation', 'system admin', 'software architecture']",346.0,w0345
40.0,"['linux', 'system admin', 'mysql', 'unix', 'web hosting']",500.0,w0499
30.0,"['php', 'html', 'facebook marketing', 'ajax', 'jquery / prototype']",380.0,w0379
12.0,"['graphic design', 'illustrator', 'indesign', 'photoshop', 'logo design']",1625.0,w1611
20.0,"['website design', 'php', 'graphic design', 'html', 'logo design']",3.0,w0003
