skill,skill_id,valuation
telemarketing,147,83
telecommunications engineering,146,58
book writing,27,38
shell script,133,43
algorithm,11,64
web search,165,62
advertising,8,59
electrical engineering,56,38
mobile phone,103,66
php,114,81
software architecture,0,0
sql,0,0
mysql,0,0
software testing,0,0
java,0,0
graphic design,0,0
articles,0,0
html,0,0
website design,0,0
magento,0,0
javascript,0,0
linux,0,0
wordpress,0,0
css,0,0
ajax,0,0
iphone,0,0
jquery / prototype,0,0
ecommerce,0,0
blog,0,0
photoshop,0,0
logo design,0,0
asp,0,0
link building,0,0
excel,0,0
data entry,0,0
