skill,skill_id,valuation
oracle,106,9
user interface / ia,154,12
poster design,116,12
virtuemart,159,10
creative writing,45,9
latex,88,12
invitation design,79,12
ruby on rails,127,13
arduino,18,9
typography,151,14
covers &amp; packaging,44,4
embedded software,60,12
microsoft exchange,102,13
swedish,142,13
robotics,126,10
financial markets,65,8
concept design,41,10
customer support,47,11
electronic forms,57,11
product design,119,11
transcription,148,7
brochure design,29,12
c++ programming,36,7
photo editing,110,11
cms,40,9
psd to html,122,9
sql,139,5
copy typing,42,15
social networking,135,10
bulk marketing,30,8
perl,109,6
autocad,24,7
after effects,9,17
actionscript,7,10
word,170,15
ipad,80,9
pdf,108,9
powerpoint,117,9
virtual assistant,158,8
editing,55,9
engineering,61,7
business plans,33,8
3d modelling,2,7
mechanical engineering,98,14
electrical engineering,56,10
blog,26,17
visual basic,160,13
sales,128,10
microcontroller,100,7
system admin,143,8
metatrader,99,2
photoshop design,113,12
caricature &amp; cartoons,38,12
book writing,27,11
videography,157,10
magento,94,11
web search,165,12
voice talent,161,14
advertising,8,11
youtube,174,11
ghostwriting,71,7
shell script,133,6
website management,167,9
mathematics,96,8
asterisk pbx,22,9
research,124,7
proofreading,121,7
email marketing,59,9
ajax,10,4
unix,153,11
link building,90,11
apache,16,10
business cards,32,13
business analysis,31,11
leads,89,8
anything goes,15,9
sem / adwords,130,7
indesign,77,7
microsoft access,101,14
pcb layout,107,10
javascript,84,6
android,13,3
software architecture,136,6
article rewriting,19,11
illustrator,76,14
html,74,9
excel,62,12
linux,91,4
video services,156,16
mobile phone,103,7
joomla,85,12
internet marketing,78,10
animation,14,10
illustration,75,7
photoshop,112,12
academic writing,5,7
.net,0,8
iphone,81,3
c programming,34,8
logo design,92,17
articles,0,0
graphic design,0,0
finance,0,0
accounting,0,0
data entry,0,0
php,0,0
wordpress,0,0
css,0,0
mysql,0,0
translation,0,0
website design,0,0
flyer design,0,0
classifieds posting,0,0
forum posting,0,0
c# programming,0,0
windows desktop,0,0
java,0,0
banner design,0,0
flash,0,0
web scraping,0,0
web hosting,0,0
seo,0,0
database administration,0,0
project management,0,0
