cost,skills,user_id,user_name
12.142491196493488,"['t02', 't00', 't39', 't35', 't27']",0,w00
21.606904572707805,"['t09', 't04', 't27', 't11', 't14', 't13']",1,w01
18.944385537510623,"['t03', 't06', 't08', 't07', 't13', 't33', 't23', 't25', 't29', 't47', 't38', 't31', 't16', 't19', 't17', 't12']",2,w02
22.254140467597804,"['t05', 't01', 't02', 't12', 't10', 't48', 't15', 't40', 't42', 't20', 't24', 't36']",3,w03
2.102740470870722,['t00'],4,w04
9.335056867266482,"['t09', 't04', 't03', 't06', 't36', 't18', 't30', 't32', 't45', 't43', 't44', 't37', 't28', 't41']",5,w05
15.278489795557654,"['t08', 't07', 't05', 't41', 't22', 't34', 't21', 't46', 't49', 't26', 't39']",6,w06
7.326009292938609,"['t01', 't02', 't00', 't09', 't39', 't35', 't27', 't11', 't14', 't13', 't33', 't23', 't25', 't29', 't47']",7,w07
17.326842882721195,"['t04', 't03', 't06', 't08', 't47', 't38', 't31', 't16', 't19', 't17', 't12', 't10', 't48', 't15']",8,w08
16.69583016543858,"['t07', 't05', 't01', 't02', 't15', 't40', 't42', 't20', 't24', 't36', 't18', 't30', 't32', 't45']",9,w09
24.668055700004025,"['t00', 't09', 't04', 't03', 't45', 't43', 't44', 't37', 't28', 't41', 't22', 't34', 't21', 't46', 't49']",10,w10
7.929734938594742,"['t06', 't49', 't26', 't39']",11,w11
4.4315235534278905,"['t08', 't39', 't35']",12,w12
21.223519151964716,"['t07', 't05', 't35', 't27', 't11', 't14']",13,w13
22.924444336158846,"['t01', 't02', 't00', 't14', 't13', 't33', 't23', 't25', 't29']",14,w14
8.052556706338496,['t09'],15,w15
6.221457317340177,"['t04', 't29']",16,w16
23.2584359154375,"['t03', 't29']",17,w17
8.574440531847447,"['t06', 't08', 't07', 't29', 't47', 't38', 't31', 't16', 't19', 't17', 't12']",18,w18
3.1925875569073554,"['t05', 't01', 't02', 't00', 't12', 't10', 't48', 't15', 't40', 't42', 't20', 't24', 't36', 't18']",19,w19
8.86139713614617,"['t09', 't04', 't03', 't18', 't30', 't32', 't45', 't43', 't44', 't37', 't28', 't41']",20,w20
9.7674543167001,"['t06', 't08', 't41', 't22', 't34', 't21', 't46', 't49']",21,w21
19.38828476523976,"['t07', 't05', 't01', 't49', 't26', 't39', 't35', 't27', 't11', 't14']",22,w22
22.436569897153284,"['t02', 't00', 't09', 't04', 't14', 't13', 't33', 't23', 't25', 't29', 't47', 't38', 't31', 't16', 't19', 't17']",23,w23
5.055571275260379,"['t03', 't17', 't12', 't10']",24,w24
3.9103629647934257,"['t06', 't08', 't10', 't48', 't15', 't40', 't42']",25,w25
3.5868250738960636,"['t07', 't05', 't01', 't02', 't42', 't20', 't24', 't36', 't18', 't30', 't32', 't45', 't43']",26,w26
13.037244048489743,"['t00', 't09', 't04', 't03', 't43', 't44', 't37', 't28', 't41', 't22', 't34', 't21', 't46', 't49']",27,w27
12.064099049596601,"['t06', 't08', 't49', 't26', 't39']",28,w28
9.96724723622234,"['t07', 't05', 't39', 't35', 't27', 't11']",29,w29
7.356144341991102,"['t01', 't02', 't00', 't11', 't14', 't13', 't33', 't23', 't25', 't29', 't47', 't38']",30,w30
2.0837271569391547,"['t09', 't04', 't03', 't38', 't31', 't16', 't19', 't17', 't12', 't10', 't48']",31,w31
24.58446301594876,"['t06', 't08', 't07', 't48', 't15', 't40', 't42', 't20', 't24', 't36']",32,w32
1.5983293784069765,"['t05', 't01', 't02', 't00', 't36', 't18', 't30', 't32', 't45', 't43', 't44', 't37', 't28']",33,w33
18.677330763893124,"['t09', 't04', 't03', 't06', 't28', 't41', 't22', 't34', 't21', 't46', 't49', 't26', 't39', 't35']",34,w34
13.477276507874748,"['t08', 't07', 't35', 't27', 't11', 't14', 't13', 't33']",35,w35
9.93627366794913,"['t05', 't01', 't02', 't33', 't23', 't25', 't29', 't47', 't38', 't31']",36,w36
17.70511653969558,"['t00', 't31']",37,w37
13.232717916722283,"['t09', 't04', 't31', 't16', 't19', 't17', 't12']",38,w38
13.760912759146981,"['t03', 't06', 't12', 't10', 't48', 't15']",39,w39
7.81569517666628,"['t08', 't07', 't05', 't15', 't40', 't42', 't20', 't24', 't36', 't18']",40,w40
3.9270682159718673,"['t01', 't18', 't30', 't32']",41,w41
8.50877328812995,"['t02', 't00', 't09', 't32', 't45', 't43', 't44', 't37', 't28', 't41', 't22', 't34']",42,w42
14.616856567842595,"['t04', 't03', 't06', 't34', 't21', 't46', 't49', 't26', 't39']",43,w43
14.361066808357753,"['t08', 't07', 't05', 't01', 't39', 't35', 't27', 't11', 't14', 't13', 't33', 't23', 't25']",44,w44
1.1683870893001176,"['t02', 't25']",45,w45
4.6656316909162046,"['t00', 't25']",46,w46
12.037767435951988,"['t09', 't04', 't25', 't29', 't47', 't38', 't31']",47,w47
1.2012538528920143,"['t03', 't06', 't08', 't07', 't31', 't16', 't19', 't17', 't12', 't10', 't48', 't15', 't40']",48,w48
24.161563810221093,"['t05', 't01', 't02', 't00', 't40', 't42', 't20', 't24', 't36', 't18', 't30', 't32', 't45']",49,w49
