skill,skill_id,valuation
cassandra,256,123
marketing coordination,895,206
kaizen,818,76
non profit start up,1013,108
video compression,1490,84
mobile 2.0,951,142
counseling,396,82
tax reporting,1400,129
code review,310,131
microchip,931,193
nlp,1008,119
crowdsourcing,413,127
compiler,338,146
commercial printing industry,327,145
itil,792,110
website,1579,76
other - photography,1062,107
mercurial,929,94
call center start up,243,209
bank reconciliation,154,112
you tube,1630,93
autodesk inventor,142,135
sugar crm,1378,81
mobile marketing,959,119
displays,494,197
driving,504,168
search engine optimization copywriting (seo),1263,181
pixologic zbrush,1116,125
latin,834,71
technical design,1405,96
book writing,189,140
buddypress,199,147
google spreadsheet,678,149
video effects,1493,92
stored procedures,1370,103
google adwords,669,124
system administration,1389,118
desktop applications,472,104
azure,149,56
visual c++,1515,90
data structures,451,111
client server application development,294,117
clustering,301,45
web landing pages,1556,145
data collection,440,104
online content,1027,157
poems,1122,104
real time,1189,155
sql injection,1356,94
media relations,919,148
epub (electronic publication),558,129
portrait illustration,1127,57
political cartoon,1125,214
plastics engineering,1118,81
resume writing,1208,152
sales presentations,1239,61
resin,1203,159
liferay,848,135
facebook marketing,579,108
social bookmarking,1303,84
technical documentation,1406,71
color palette,319,169
sugarcrm,1379,104
microsoft outlook,939,217
cms,302,96
adobe air,43,124
technical support,1408,131
web content management,1546,114
2d animation,4,115
payroll processing,1081,55
smart phone applications,1295,77
product marketing,1156,121
website management,1584,93
mobile web design,962,89
physical fitness,1108,68
interior design-residential,754,181
mail merge,881,162
aerospace engineering,55,76
exim,568,103
government proposals,682,103
adobe indesign,49,138
codeigniter,311,176
hibernate,707,94
troubleshooting,1443,118
c,229,83
html,714,67
product design,1153,179
test,1420,128
wordpress,1613,104
accounting,23,101
coldfusion,315,101
http,716,76
twitter,1448,138
ms excel,973,118
cgi,260,163
fiction,591,129
television,1415,179
mobile application development,953,107
templates,1418,130
banner design,157,124
ecommerce,0,0
magento,0,0
responsive wordpress theme,0,0
web development,0,0
website development,0,0
wordpress development,0,0
3d,0,0
adobe illustrator,0,0
adobe photoshop,0,0
flash,0,0
freelance,0,0
max,0,0
billing,0,0
customer satisfaction,0,0
design,0,0
mysql,0,0
php,0,0
software,0,0
software development,0,0
website design,0,0
xhtml,0,0
web content writing,0,0
analysis,0,0
communication skills,0,0
data entry,0,0
finance,0,0
financial statements,0,0
ms,0,0
ms office,0,0
outsourcing,0,0
advertising,0,0
brochure design,0,0
corporate image,0,0
graphic design,0,0
graphics,0,0
layout design,0,0
logo design,0,0
pdf,0,0
css3,0,0
data management,0,0
dreamweaver,0,0
html5,0,0
management,0,0
access,0,0
adobe creative suite,0,0
banner,0,0
banner ads,0,0
basic,0,0
corporate branding,0,0
css,0,0
indesign,0,0
newsletters,0,0
powerpoint,0,0
internet marketing,0,0
joomla,0,0
marketing,0,0
psd,0,0
seo,0,0
.net,0,0
ajax,0,0
jquery,0,0
jquery mobile,0,0
knockoutjs,0,0
security,0,0
threat modeling,0,0
wcf,0,0
web developer,0,0
windows azure,0,0
xml,0,0
com,0,0
developer,0,0
https,0,0
java,0,0
mobile,0,0
psd to html,0,0
web design,0,0
creative writing,0,0
director,0,0
film,0,0
international,0,0
wix,0,0
writing,0,0
custom cms,0,0
javascript,0,0
landing page design,0,0
newsletter design,0,0
programming,0,0
smarty,0,0
application development,0,0
database design,0,0
linux,0,0
linux system administration,0,0
microsoft,0,0
perl,0,0
python,0,0
ruby,0,0
sqlite,0,0
brochures,0,0
business card design,0,0
flyer design,0,0
materials,0,0
packaging design,0,0
copy editing,0,0
editing,0,0
english,0,0
grammar,0,0
outlook,0,0
proofreading,0,0
research,0,0
amazon,0,0
artist,0,0
broadcasting,0,0
consultant,0,0
digital,0,0
digital photography,0,0
excel,0,0
filemaker,0,0
filemaker pro,0,0
final draft,0,0
linkedin,0,0
music,0,0
photography,0,0
publishing,0,0
science,0,0
screenwriting,0,0
self,0,0
video,0,0
video production,0,0
cam,0,0
italian,0,0
voice over,0,0
animation,0,0
apache,0,0
asp,0,0
asp.net,0,0
c++,0,0
cgi/perl,0,0
coreldraw,0,0
corporate,0,0
educational institutions,0,0
ejb,0,0
fireworks,0,0
iis,0,0
j2ee,0,0
jdbc,0,0
jsp,0,0
operating systems,0,0
oracle,0,0
postgresql,0,0
qa,0,0
reports,0,0
skill,0,0
sybase,0,0
testing,0,0
unix,0,0
vbscript,0,0
vista,0,0
web maintenance,0,0
web testing,0,0
windows,0,0
zend,0,0
acrobat,0,0
adobe acrobat,0,0
chinese,0,0
french,0,0
german,0,0
greek,0,0
hebrew,0,0
portuguese,0,0
project management,0,0
