cost,skills,user_id,user_name
11.536446259468644,"['t02', 't10', 't09', 't08']",0,w00
15.876311669239737,"['t00', 't08', 't06']",1,w01
5.025966220379775,"['t04', 't06', 't15']",2,w02
11.970831163609676,"['t03', 't01', 't15', 't11', 't13', 't07']",3,w03
4.349238802317317,"['t02', 't07', 't05']",4,w04
27.601871677020533,"['t00', 't05', 't14', 't16']",5,w05
46.41859572200251,"['t04', 't03', 't16', 't19', 't17', 't12']",6,w06
31.64599931523059,"['t01', 't02', 't12', 't18', 't10']",7,w07
39.395530056298085,"['t00', 't10', 't09', 't08']",8,w08
36.28862769218934,"['t04', 't08', 't06', 't15']",9,w09
