cost,skills,user_id,user_name
6.568169545969781,"['t01', 't09', 't10', 't13', 't19']",0,w00
10.184663903869296,['t03'],1,w01
3.3446194011005277,"['t00', 't02', 't13', 't06', 't14', 't07']",2,w02
3.848491805899595,"['t01', 't07', 't04', 't12']",3,w03
6.077275034547568,"['t03', 't15']",4,w04
10.012781816604424,"['t00', 't12', 't08', 't11', 't17']",5,w05
10.873646446924816,['t02'],6,w06
15.698243980622806,"['t01', 't11', 't05']",7,w07
14.290333600679546,"['t03', 't05', 't09', 't10']",8,w08
2.6037066779514744,"['t00', 't10', 't13', 't06', 't16']",9,w09
