skill,skill_id,valuation
couchdb,395,479
hypnosis,722,459
nagios,996,399
mobile data,955,630
newspapers industry,1006,201
integrated circuit design,749,541
selinux,1267,410
createive suite,405,565
marketing documents,896,383
ms sql,979,627
microsoft onenote,938,476
computer networking,346,698
texture artist,1427,525
caricatures,252,519
cover art,398,623
fpga,632,594
digital designs,480,432
media relations,919,414
git,662,523
strategic planning,1372,106
business requirements,224,527
symbian,1387,408
receptionist skills,1191,571
litigation,859,444
adobe captivate,45,371
autodesk inventor,142,532
appcelerator titanium,95,513
pic,1111,480
ms office suite,977,567
bgp,166,607
illustrator,727,314
online content,1027,727
bash,160,409
symfony,1388,897
inbound marketing,734,266
gis,661,887
mechanical product design,918,469
industrial design,739,565
pinterest,1114,642
jboss,802,514
ruby on rails,1227,90
health,702,271
ghost writing,657,272
corporate branding,385,621
iphone development,781,537
vbscript,1475,716
blackberry,172,563
transcription,1437,434
consulting,359,588
software,1325,647
business coaching,0,0
coaching,0,0
community building,0,0
corporate,0,0
csr,0,0
css,0,0
css3,0,0
design,0,0
drawing,0,0
facebook,0,0
html,0,0
html5,0,0
industrial,0,0
jquery,0,0
make,0,0
management,0,0
marketing,0,0
modeling,0,0
open source,0,0
process design,0,0
research,0,0
sales,0,0
training,0,0
twitter,0,0
ui design,0,0
.net,0,0
adobe air,0,0
air,0,0
android,0,0
apache,0,0
application development,0,0
asp,0,0
asp.net,0,0
c,0,0
c#,0,0
c++,0,0
cakephp,0,0
drupal,0,0
engineering,0,0
flash,0,0
focus,0,0
hibernate,0,0
ios,0,0
iphone,0,0
j2ee,0,0
java,0,0
joomla,0,0
lamp,0,0
linux,0,0
magento,0,0
microsoft,0,0
mobile,0,0
mysql,0,0
oscommerce,0,0
php,0,0
postgresql,0,0
product development,0,0
prototyping,0,0
quality assurance,0,0
sharepoint,0,0
sql,0,0
sql server,0,0
struts,0,0
swing,0,0
vb.net,0,0
virtuemart,0,0
zen cart,0,0
book writing,0,0
digital,0,0
dreamweaver,0,0
editing,0,0
english,0,0
film,0,0
german,0,0
image editing,0,0
ms,0,0
ms office,0,0
oracle,0,0
writing,0,0
advertising,0,0
basic,0,0
computer maintenance,0,0
computer security,0,0
consultant,0,0
developer,0,0
hd video,0,0
market research,0,0
networking,0,0
online advertising,0,0
security,0,0
seo,0,0
social marketing,0,0
social media integration,0,0
social media marketing,0,0
video,0,0
web design,0,0
website development,0,0
website management,0,0
website monetization,0,0
android sdk,0,0
mobile applications,0,0
windows,0,0
3d,0,0
architecture,0,0
business development,0,0
cad,0,0
powerpoint,0,0
project management,0,0
sketchup,0,0
vectorworks,0,0
brochures,0,0
corporate identity,0,0
environmental,0,0
graphic design,0,0
graphics,0,0
magazine layout,0,0
music,0,0
real estate,0,0
prototype,0,0
zend,0,0
artist,0,0
character design,0,0
concept art,0,0
digital painting,0,0
drafting,0,0
painting,0,0
sketching,0,0
visualization,0,0
fine art,0,0
illustration,0,0
medical,0,0
product illustration,0,0
assembly,0,0
javascript,0,0
jsf,0,0
jsp,0,0
soap,0,0
software development,0,0
web development,0,0
xml,0,0
xslt,0,0
ecommerce,0,0
link building,0,0
smo,0,0
website design,0,0
articles,0,0
articulate,0,0
avid,0,0
com,0,0
creative writing,0,0
press releases,0,0
reviews,0,0
self,0,0
website content,0,0
wordpress,0,0
analysis,0,0
business planning,0,0
international,0,0
investment banking,0,0
article writing,0,0
wiki,0,0
http,0,0
programming,0,0
custom software development,0,0
erp,0,0
flash websites,0,0
acrobat,0,0
act,0,0
adobe photoshop,0,0
alpha,0,0
communication skills,0,0
desktop publishing,0,0
e-learning,0,0
instructional design,0,0
materials,0,0
outlook,0,0
powerpoint presentations,0,0
presentations,0,0
publishing,0,0
science,0,0
scorm,0,0
technical writing,0,0
ajax,0,0
eclipse,0,0
gambling,0,0
gaming,0,0
linq,0,0
visual basic,0,0
wcf,0,0
audio production,0,0
authorize.net,0,0
data architecture,0,0
json,0,0
mvc,0,0
paypal,0,0
perl,0,0
rest,0,0
rfid,0,0
skill,0,0
smarty,0,0
soundforge,0,0
svn,0,0
tcp/ip,0,0
templates,0,0
web services,0,0
