skill,skill_id,valuation
lightbox,849,267
mural design,985,192
customer relationship management (crm),427,234
mpls,971,101
commercial printing industry,327,324
technical illustration,1407,445
advertising photography,54,139
customer conversion,425,181
laser engraving,833,338
crowdsourcing,413,421
operations management,1041,253
music producer,989,408
itil,792,361
amazon kindle,72,135
social integration,1308,328
marketing documents,896,238
content managed websites,363,264
tax law,1398,355
calculus,239,162
ms exchange server,975,376
mongodb,964,264
swing,1384,394
competitive pricing,337,205
crm databases,410,350
umbraco,1457,225
concept development,354,305
data encoding,442,250
korean,826,213
.com,0,261
iphone app development,778,314
photoshop coding,1101,241
load testing,864,325
zoho crm,1638,251
joomla!,808,329
data analysis,437,224
general legal,652,187
textile design,1424,306
linux server,857,337
act,27,201
it consulting,787,279
web chat,1542,247
producer,1151,342
cloud applications,299,331
merchandising,928,72
autodesk revit,145,281
video services,1499,370
it training,789,187
japanese,794,352
symbian,1387,210
custom websites,424,213
filemaker,593,267
admin assistant,38,130
azure,149,396
teaching,1402,269
psd to xhtml,1171,301
spring framework,1352,208
data collection,440,345
forum posting,631,423
wireframes,1606,371
book illustration,187,119
android sdk,81,234
software programming,1332,411
asp classic,127,352
video processing,1497,351
social media consulting,1313,275
tutoring,1446,158
calendar management,240,321
enterprise software,556,365
oracle database,1045,169
videography,1501,302
mail servers,882,274
wireless networking,1609,335
virtualization,1507,274
public relations (pr),1172,294
sas,1250,115
blackberry os,174,300
acrylic painting,26,359
ansys,84,310
spring,1351,247
phone support,1093,138
business development,209,249
ipad,774,333
3ds max,17,368
open source,1034,126
construction,355,280
consulting,359,104
consultant,357,313
asp,126,267
magento,879,212
apache,86,345
customer support,431,243
accounting,23,152
painting,1070,240
zen cart,1633,406
android,78,504
corel draw,382,290
vista,1510,281
ms office,976,157
asp.net mvc,129,354
php 5,1104,420
.net,0,0
asp.net,0,0
c,0,0
c#,0,0
css,0,0
developer,0,0
html,0,0
javascript,0,0
jquery,0,0
web developer,0,0
android development,0,0
ios,0,0
ios development,0,0
ipad development,0,0
iphone development,0,0
voip,0,0
adobe photoshop,0,0
ajax,0,0
content writing,0,0
coreldraw,0,0
custom software development,0,0
drupal,0,0
flash,0,0
internet marketing,0,0
iphone,0,0
java,0,0
joomla,0,0
link building,0,0
management,0,0
marketing,0,0
microsoft,0,0
mobile,0,0
mobile applications,0,0
oscommerce,0,0
pay per click,0,0
php,0,0
sap,0,0
search engine optimization (seo),0,0
sem,0,0
seo,0,0
social media marketing,0,0
software,0,0
software development,0,0
sugarcrm,0,0
web development,0,0
website promotion,0,0
wordpress,0,0
writing,0,0
xml,0,0
zend,0,0
banner,0,0
banner design,0,0
design,0,0
html5,0,0
psd,0,0
psd to html,0,0
psd to wordpress,0,0
web design,0,0
dynamic websites,0,0
mobile application development,0,0
programming,0,0
webmaster,0,0
website design,0,0
2d animation,0,0
2d design,0,0
3d modeling,0,0
cartoon,0,0
comic art,0,0
illustration,0,0
image editing,0,0
ipod,0,0
photo editing,0,0
storyboarding,0,0
vector illustration,0,0
video games,0,0
api,0,0
authorize.net,0,0
codeigniter,0,0
css3,0,0
ecommerce,0,0
paypal,0,0
web 2.0,0,0
css javascript,0,0
custom cms,0,0
facebook,0,0
google apps,0,0
node.js,0,0
responsive web design,0,0
responsive wordpress theme,0,0
wordpress development,0,0
3d,0,0
access,0,0
application development,0,0
blackberry,0,0
cakephp,0,0
content management,0,0
dreamweaver,0,0
ejb,0,0
fireworks,0,0
j2ee,0,0
jsp,0,0
linux,0,0
maya,0,0
ms,0,0
mysql,0,0
opencart,0,0
operating systems,0,0
oracle,0,0
prestashop,0,0
research,0,0
software solutions,0,0
solaris,0,0
windows,0,0
windows mobile,0,0
app development,0,0
brochure design,0,0
freelance,0,0
logo design,0,0
plugins,0,0
testing,0,0
user interface design,0,0
vtiger,0,0
website development,0,0
sharepoint,0,0
web technologies,0,0
c++,0,0
skill,0,0
animation,0,0
cgi,0,0
com,0,0
director,0,0
directory submission,0,0
elastic,0,0
flash animation,0,0
graphics,0,0
iis,0,0
max,0,0
perl,0,0
phpbb,0,0
project management,0,0
reports,0,0
sql,0,0
tomcat,0,0
unix,0,0
vb.net,0,0
web servers,0,0
acrobat,0,0
adobe acrobat,0,0
algorithms,0,0
analysis,0,0
architecture,0,0
basic,0,0
jdbc,0,0
matlab,0,0
mobile phone,0,0
movie maker,0,0
quality assurance,0,0
software design,0,0
telnet,0,0
uml,0,0
visual basic,0,0
visual studio,0,0
xslt,0,0
banner ads,0,0
character animation,0,0
avid,0,0
graphic design,0,0
photography,0,0
data management,0,0
git,0,0
mvc,0,0
svn,0,0
web programming,0,0
windows azure,0,0
advertising,0,0
character design,0,0
communication skills,0,0
digital,0,0
email,0,0
gaming,0,0
web graphics,0,0
cad,0,0
bulk mailing,0,0
data entry,0,0
fact checking,0,0
live chat,0,0
office management,0,0
processing,0,0
quickbooks,0,0
word processing,0,0
