cost,skills,user_id,user_name
4.108288113977602,"['t00', 't02', 't06', 't05', 't07', 't19']",0,w00
3.711012225317928,"['t03', 't19', 't15']",1,w01
4.200738698714748,['t01'],2,w02
6.869078066806344,"['t04', 't15', 't11', 't14']",3,w03
3.0303610425732845,"['t00', 't14']",4,w04
26.25706971708432,"['t02', 't14', 't10', 't13']",5,w05
34.05781218492095,"['t03', 't01', 't13', 't16', 't18']",6,w06
15.583681901138892,['t04'],7,w07
42.82057180331035,"['t00', 't18', 't08', 't12']",8,w08
42.382842308354924,"['t02', 't03', 't12', 't17', 't09']",9,w09
