skill,skill_id,valuation
polish,115,10
korean,87,15
telemarketing,147,5
latex,88,5
financial markets,65,13
swedish,142,10
xxx,173,6
user interface / ia,154,9
microsoft exchange,102,11
invitation design,79,8
simplified chinese (china),134,8
travel writing,150,11
bootstrap,28,13
customer support,47,9
german,70,10
forum posting,68,13
amazon web services,12,6
creative writing,45,11
electronic forms,57,10
covers &amp; packaging,44,5
videography,157,12
cad/cam,37,5
engineering,61,8
windows server,169,8
electrical engineering,56,11
web search,165,14
metatrader,99,10
flash,66,10
python,123,10
microsoft access,101,9
ghostwriting,71,9
visual basic,160,11
video broadcasting,155,11
after effects,9,12
psd to html,122,12
flyer design,67,15
cms,40,8
bulk marketing,30,11
social networking,135,12
ecommerce,54,14
drupal,52,10
photo editing,110,9
apache,16,12
sales,128,5
asterisk pbx,22,9
pdf,108,3
virtual assistant,158,12
ebooks,53,15
database administration,50,6
c++ programming,36,11
voice talent,161,10
ajax,10,10
photography,111,15
business cards,32,9
autocad,24,11
electronics,58,5
stationery design,140,7
t-shirts,144,9
brochure design,29,5
pcb layout,107,5
java,83,11
delphi,51,13
script install,129,12
statistics,141,13
reviews,125,10
actionscript,7,16
website management,167,11
spanish,138,11
youtube,174,14
indesign,77,11
3d animation,1,4
3ds max,4,7
c# programming,35,17
sem / adwords,130,12
ipad,80,13
mathematics,96,1
email marketing,59,9
music,104,12
caricature &amp; cartoons,38,10
matlab &amp; mathematica,97,4
video services,156,13
php,114,9
joomla,85,13
.net,0,10
css,46,9
android,13,12
articles,20,11
linux,91,12
website design,166,13
photoshop,112,12
academic writing,5,6
facebook marketing,63,9
software architecture,136,5
excel,62,10
translation,149,12
html,74,6
iphone,81,1
web scraping,164,9
data entry,48,10
copywriting,43,9
wordpress,0,0
advertising,0,0
internet marketing,0,0
data processing,0,0
animation,0,0
javascript,0,0
mysql,0,0
mobile phone,0,0
graphic design,0,0
logo design,0,0
c programming,0,0
audio services,0,0
anything goes,0,0
blog,0,0
article rewriting,0,0
seo,0,0
