skill,skill_id,valuation
t00,0,12.222888721380084
t01,1,15.572035505607952
t02,2,10.857682270747611
t03,3,16.181990441624976
t04,4,9.110042806358175
t05,5,13.795764381606036
t06,6,14.337417426907951
t07,7,10.171693025799257
t08,8,12.757720458978042
t09,9,9.39703401510611
t10,10,14.075593688998172
t11,11,3.168168982187837
t12,12,4.55783096090136
t13,13,12.553770194061475
t14,14,5.614560869457633
t15,15,2.3959534348179656
t16,16,9.526196817920088
t17,17,15.198603603892765
t18,18,6.092109810224301
t19,19,3.227415889210824
t20,20,1.3164897961167434
t21,21,11.79860056449888
t22,22,9.88965556901058
t23,23,9.396168725191806
t24,24,19.44857419843362
