skill,skill_id,valuation
arduino,18,43
virtuemart,159,38
product design,119,12
arabic,17,56
user interface / ia,154,41
virtual assistant,158,17
c++ programming,36,31
shell script,133,60
matlab &amp; mathematica,97,38
flash,66,10
business cards,32,46
flyer design,67,33
marketing,95,35
music,104,45
electrical engineering,56,49
autocad,24,46
ipad,80,34
jquery / prototype,86,20
stationery design,140,34
prestashop,118,36
articles,20,51
copywriting,43,20
illustrator,76,46
data entry,48,48
joomla,85,44
web scraping,0,0
web search,0,0
excel,0,0
data processing,0,0
ghostwriting,0,0
research,0,0
graphic design,0,0
banner design,0,0
photoshop,0,0
logo design,0,0
article rewriting,0,0
blog,0,0
editing,0,0
classifieds posting,0,0
internet marketing,0,0
leads,0,0
advertising,0,0
mathematics,0,0
c programming,0,0
algorithm,0,0
mobile phone,0,0
iphone,0,0
android,0,0
php,0,0
website design,0,0
project management,0,0
illustration,0,0
caricature &amp; cartoons,0,0
cad/cam,0,0
3d modelling,0,0
engineering,0,0
html,0,0
linux,0,0
email marketing,0,0
bulk marketing,0,0
system admin,0,0
game design,0,0
copy typing,0,0
electronics,0,0
technical writing,0,0
travel writing,0,0
visual basic,0,0
academic writing,0,0
reviews,0,0
translation,0,0
korean,0,0
database administration,0,0
java,0,0
javascript,0,0
ajax,0,0
seo,0,0
link building,0,0
social networking,0,0
facebook marketing,0,0
customer support,0,0
photoshop design,0,0
mysql,0,0
css,0,0
youtube,0,0
drupal,0,0
