skill,skill_id,valuation
ecommerce optimization,520,118
adobe business catalyst,44,203
mcse,915,92
ms excel pivot tables,974,169
building materials,202,154
social integration,1308,163
peer education,1086,124
undefined,1459,92
flash content,620,146
technical illustration,1407,71
vms,1520,95
customer engagement,426,137
openvz,1039,63
mercurial,929,122
construction management,356,45
electronic product design,539,126
counseling,396,129
mssql,982,117
front end design,638,123
nutrition education,1016,156
crowdsourcing,413,34
gnu,666,146
martial arts,903,179
telugu,1417,81
website support,1587,132
website,1579,212
medical education,923,153
personal injury,1092,43
advertising photography,54,123
data architecture,438,184
mural design,985,43
malay,885,143
business intelligence tools,213,107
startup consulting,1363,160
clickbank,290,136
investor sales,769,134
call center start up,243,147
ms sql,979,126
contract negotiation,372,121
human resources planning (hr),720,123
product descriptions,1152,118
comics,326,140
public speaking,1174,73
teaching,1402,116
qa,1180,84
web crawling,1550,181
compositing,339,107
silk,1284,116
educational institutions,529,131
website promotion,1586,166
facebook marketing,579,155
user experience design,1466,145
sage,1231,246
phone support,1093,47
local advertising,865,113
electrical,535,129
poser,1131,156
flyers,626,76
appointment scheduling,103,169
backlinking,152,157
cms (content management system),303,43
pcb design,1083,168
pic,1111,155
orm,1054,132
vector illustration,1479,91
liferay,848,145
interpersonal skills,762,91
business models,217,249
sales presentations,1239,130
xml databases,1622,74
video effects,1493,117
direct mail pieces,486,137
internet technologies,761,142
wan,1531,137
asterisk,131,157
business planning,220,137
privacy,1148,143
flash websites,623,135
amazon web services,74,222
web traffic,1577,126
microsoft visual studio,943,110
brand advertising,193,143
web strategy,1573,28
computer science,348,111
ios development,772,121
yahoo store,1627,173
rfid,1216,161
static html,1366,241
.com,0,65
knockoutjs,825,6
algorithm development,67,175
ssis,1361,159
cold calling,314,173
song writing,1338,116
photo manipulation,1097,81
ebay,514,123
google adsense,668,137
version control,1482,92
windows 8,1599,171
clipper,295,78
spanish translation,1345,132
structural analysis,1374,156
enterprise software,556,78
performance tuning,1090,186
visual basic .net,1512,143
google plus,677,151
wedding photography,1590,104
socialengine,1323,115
texture artist,1427,125
financial accounting,603,78
french translation,636,155
voice talent-female,1524,87
django framework,497,96
algorithm design,66,168
desktop publishing,473,48
t-shirt design,1393,174
yoga,1629,154
direct digital marketing,485,116
video marketing,1495,87
vhdl,1484,87
website management,1584,100
directx,491,159
iphone app development,778,162
disaster recovery,492,90
magazine articles,876,64
financial planning,607,144
image advertising,728,164
smm,1297,174
online content,1027,169
curriculum development,419,98
elastic,534,81
still life painting,1368,131
mongodb,964,115
network administration,999,162
newsletter design,1004,42
commercial product photography,328,36
gaming,651,126
gmail,665,121
wireframes,1606,113
packaging design,1067,56
2d design,6,130
order processing,1049,135
video art,1487,96
pick,1112,185
sequential art,1274,171
hardware troubleshooting,700,145
book writing,189,128
icontact,724,106
soundforge,1343,143
bigcommerce,167,126
wiki,1596,163
microcontroller,932,131
pcb layout,1084,117
biotechnology,170,104
video ads,1486,132
on page,1023,146
renewable energy,1198,127
lighttpd,850,155
engineering design,551,195
travel writing,1441,187
3ds max,17,168
rss,1225,129
content writing,369,81
cgi,260,150
corporate identity,388,122
software,1325,89
excel,566,153
consultant,357,168
adobe acrobat,41,86
http,716,119
blog writing,181,136
e-books,509,103
brochures,198,156
adobe creative suite,46,103
spanish,1344,135
html5,715,110
ios,771,88
oscommerce,1055,116
flash,618,112
painting,1070,104
engineering,550,58
css,415,162
telemarketing,1411,120
windows,1597,150
api,90,203
proofreading,1163,178
illustration,726,134
social networking,1318,140
copy editing,376,116
materials,905,95
troubleshooting,1443,21
video editing,1492,94
dhtml,477,141
email marketing,544,149
website development,1583,78
air,63,125
mobile application development,953,132
plugins,1120,103
j2ee,793,155
logo design,868,94
.net,0,0
ajax,0,0
android,0,0
app development,0,0
asp,0,0
asp.net,0,0
blackberry,0,0
c,0,0
c#,0,0
c++,0,0
cakephp,0,0
cocoa,0,0
codeigniter,0,0
design,0,0
drupal,0,0
graphic design,0,0
html,0,0
international,0,0
internet marketing,0,0
javascript,0,0
joomla,0,0
magento,0,0
css3,0,0
mysql,0,0
php,0,0
ruby,0,0
ruby on rails,0,0
3d,0,0
com,0,0
max,0,0
wix,0,0
email design,0,0
jquery,0,0
landing page design,0,0
psd,0,0
responsive web design,0,0
web design,0,0
web landing pages,0,0
article writing,0,0
bpo,0,0
coaching,0,0
customer service,0,0
leads,0,0
microsoft,0,0
ms,0,0
ms office,0,0
outlook,0,0
reports,0,0
training,0,0
typing,0,0
writing,0,0
access,0,0
act,0,0
editing,0,0
lean,0,0
make,0,0
powerpoint,0,0
artist,0,0
drawing,0,0
oil painting,0,0
affiliate marketing,0,0
analytics,0,0
apache,0,0
boost,0,0
corporate,0,0
developer,0,0
ecommerce,0,0
email,0,0
facebook,0,0
google adwords,0,0
google analytics,0,0
lamp,0,0
linux,0,0
mailchimp,0,0
management,0,0
wordpress,0,0
yii framework,0,0
database design,0,0
electrical engineering,0,0
graphics,0,0
perl,0,0
programming,0,0
sql,0,0
sql server,0,0
computer vision,0,0
cvs,0,0
electronics,0,0
english,0,0
fpga,0,0
german,0,0
gimp,0,0
image processing,0,0
industrial,0,0
matlab,0,0
agile,0,0
assembly,0,0
centos,0,0
freebsd,0,0
java,0,0
kernel,0,0
linux kernel,0,0
nosql,0,0
operating systems,0,0
python,0,0
rdbms,0,0
red hat,0,0
scrum,0,0
security,0,0
software development,0,0
sqlite,0,0
ubuntu,0,0
unix,0,0
pdf,0,0
vba programming,0,0
keyword research,0,0
linkedin,0,0
market research,0,0
pinterest,0,0
sales,0,0
twitter,0,0
website content,0,0
facebook api,0,0
focus,0,0
ipad,0,0
iphone,0,0
phonegap,0,0
xhtml,0,0
zend,0,0
admin assistant,0,0
banner design,0,0
brochure design,0,0
business card design,0,0
photo editing,0,0
poster design,0,0
typography,0,0
application development,0,0
business intelligence,0,0
customer satisfaction,0,0
data security,0,0
data warehouse,0,0
database development,0,0
leadership,0,0
project management,0,0
sharepoint,0,0
letterhead,0,0
psd to xhtml,0,0
seo,0,0
skype,0,0
web 2.0,0,0
web development,0,0
website design,0,0
yahoo,0,0
sketching,0,0
