skill,skill_id,valuation
microsoft exchange,102,6
poster design,116,7
concept design,41,10
product design,119,6
covers &amp; packaging,44,6
robotics,126,5
forum posting,68,6
arduino,18,9
swedish,142,7
polish,115,4
customer support,47,6
electronic forms,57,4
embedded software,60,4
travel writing,150,7
ruby on rails,127,8
typography,151,9
telemarketing,147,5
xxx,173,7
sharepoint,132,7
arabic,17,5
virtuemart,159,8
oracle,106,3
unity 3d,152,8
creative writing,45,4
simplified chinese (china),134,6
japanese,82,4
korean,87,5
german,70,9
user interface / ia,154,8
financial markets,65,8
actionscript,7,6
prestashop,118,5
jquery / prototype,86,7
mathematics,96,5
microsoft access,101,5
technical writing,145,4
editing,55,7
indesign,77,5
email marketing,59,9
mechanical engineering,98,10
apache,16,6
social networking,135,7
project management,120,4
python,123,5
proofreading,121,7
leads,89,7
unix,153,6
delphi,51,4
metatrader,99,4
sales,128,7
audio services,23,6
music,104,6
mac os,93,4
website management,167,8
photo editing,110,6
java,83,3
accounting,6,6
ipad,80,5
ebooks,53,2
classifieds posting,39,6
business analysis,31,6
electronics,58,5
drupal,52,6
autocad,24,5
voip,162,7
engineering,61,6
brochure design,29,5
finance,64,5
bulk marketing,30,6
business plans,33,6
xml,172,6
word,170,5
ghostwriting,71,7
anything goes,15,6
perl,109,4
magento,94,6
web hosting,163,5
link building,90,4
spanish,138,5
windows server,169,5
3ds max,4,5
flash,66,10
web search,165,5
business cards,32,5
c++ programming,36,10
3d animation,1,5
electrical engineering,56,5
photography,111,6
pdf,108,7
advertising,8,7
stationery design,140,6
software testing,137,6
asterisk pbx,22,6
voice talent,161,5
sem / adwords,130,6
caricature &amp; cartoons,38,9
cad/cam,37,8
youtube,174,4
ajax,10,6
ecommerce,54,6
greek,73,8
copy typing,42,6
microcontroller,100,5
cms,40,7
t-shirts,144,6
database administration,50,7
marketing,95,6
reviews,125,5
photoshop design,113,7
transcription,148,9
3d modelling,2,6
blog,26,4
research,124,3
videography,157,7
system admin,143,7
matlab &amp; mathematica,97,7
asp,21,8
virtual assistant,158,8
powerpoint,117,6
sql,139,5
html,74,8
graphic design,72,6
translation,149,6
video services,156,7
web scraping,164,3
copywriting,43,10
mobile phone,103,7
php,114,6
excel,62,9
internet marketing,78,3
joomla,85,6
illustrator,76,8
css,46,5
seo,131,7
wordpress,171,7
illustration,75,6
article rewriting,19,8
linux,91,7
data entry,48,4
articles,20,5
website design,166,7
mysql,105,9
logo design,92,3
animation,14,8
android,13,4
software architecture,136,4
javascript,84,6
facebook marketing,63,5
banner design,25,7
data processing,49,6
academic writing,0,0
photoshop,0,0
iphone,0,0
