skill,skill_id,valuation
poster design,116,100
user interface / ia,154,52
engineering,61,41
cad/cam,37,80
flyer design,67,92
book writing,27,66
website management,167,92
email marketing,59,61
articles,20,68
logo design,92,79
bulk marketing,0,0
php,0,0
mysql,0,0
3d rendering,0,0
product design,0,0
mechanical engineering,0,0
autocad,0,0
graphic design,0,0
website design,0,0
wordpress,0,0
photoshop,0,0
illustrator,0,0
photoshop design,0,0
illustration,0,0
transcription,0,0
editing,0,0
copy typing,0,0
proofreading,0,0
photo editing,0,0
copywriting,0,0
article rewriting,0,0
ghostwriting,0,0
blog,0,0
banner design,0,0
html,0,0
academic writing,0,0
brochure design,0,0
