skill,skill_id,valuation
ruby on rails,127,3
telemarketing,147,6
amazon web services,12,6
robotics,126,8
user interface / ia,154,7
typography,151,6
xxx,173,6
invitation design,79,4
virtuemart,159,5
poster design,116,9
customer support,47,9
creative writing,45,8
concept design,41,7
financial markets,65,9
latex,88,6
microsoft exchange,102,6
swedish,142,2
bootstrap,28,4
polish,115,4
german,70,5
japanese,82,4
electronic forms,57,2
korean,87,7
covers &amp; packaging,44,6
oracle,106,7
embedded software,60,9
forum posting,68,4
simplified chinese (china),134,7
arabic,17,7
sharepoint,132,6
python,123,6
magento,94,7
greek,73,6
software testing,137,6
unix,153,4
social networking,135,5
photoshop design,113,8
algorithm,11,4
ghostwriting,71,3
web search,165,9
mac os,93,4
voip,162,5
autocad,24,5
apache,16,4
marketing,95,9
pdf,108,5
delphi,51,6
electrical engineering,56,6
powerpoint,117,6
advertising,8,3
photo editing,110,9
mechanical engineering,98,5
3d modelling,2,6
shell script,133,8
microsoft access,101,6
proofreading,121,6
word,170,7
video broadcasting,155,6
psd to html,122,7
electronics,58,5
accounting,6,8
pcb layout,107,5
windows desktop,168,7
technical writing,145,4
script install,129,8
music,104,6
cms,40,8
visual basic,160,6
matlab &amp; mathematica,97,7
email marketing,59,1
flyer design,67,4
system admin,143,6
caricature &amp; cartoons,38,6
jquery / prototype,86,4
photography,111,6
editing,55,4
business analysis,31,8
java,83,3
game design,69,3
sales,128,7
finance,64,3
bulk marketing,30,5
brochure design,29,10
leads,89,7
business cards,32,10
sql,139,7
3d rendering,3,6
ipad,80,10
website management,167,8
c++ programming,36,5
reviews,125,4
audio services,23,2
cad/cam,37,8
engineering,61,5
youtube,174,6
drupal,52,6
voice talent,161,6
asp,21,6
stationery design,140,7
web hosting,163,6
c# programming,35,6
virtual assistant,158,7
3ds max,4,10
ecommerce,54,8
transcription,148,5
business plans,33,6
t-shirts,144,4
asterisk pbx,22,6
perl,109,9
database administration,50,6
windows server,169,1
statistics,141,5
actionscript,7,6
project management,120,6
flash,66,5
link building,90,5
research,124,1
3d animation,1,6
classifieds posting,39,5
xml,172,6
animation,14,6
javascript,84,9
copywriting,43,5
banner design,25,4
illustration,75,5
internet marketing,78,5
data processing,49,5
mobile phone,103,7
joomla,85,5
data entry,48,3
iphone,81,5
html,74,5
excel,62,8
academic writing,5,4
css,46,5
c programming,34,5
graphic design,72,9
web scraping,164,9
mysql,105,7
articles,20,9
seo,131,5
android,13,5
illustrator,76,8
linux,91,7
software architecture,136,8
logo design,92,5
php,114,5
photoshop,112,8
wordpress,171,4
article rewriting,19,8
website design,0,0
translation,0,0
.net,0,0
blog,0,0
anything goes,0,0
sem / adwords,0,0
