cost,skills,user_id,user_name
21.958222752277685,"['t02', 't00', 't09', 't04', 't39', 't35', 't27', 't11', 't14', 't13', 't33', 't23', 't25', 't29']",0,w00
6.808526724451155,"['t03', 't06', 't29', 't47', 't38', 't31']",1,w01
22.393826909782963,"['t08', 't07', 't05', 't31', 't16', 't19', 't17', 't12', 't10', 't48', 't15']",2,w02
16.467557186569493,"['t01', 't02', 't15', 't40', 't42', 't20']",3,w03
25.981886100806427,"['t00', 't09', 't04', 't20', 't24', 't36', 't18', 't30', 't32', 't45', 't43', 't44']",4,w04
18.27562426947173,"['t03', 't06', 't08', 't44', 't37', 't28', 't41', 't22', 't34', 't21']",5,w05
24.412477120711905,"['t07', 't05', 't21', 't46', 't49', 't26']",6,w06
15.321478582566867,"['t01', 't26', 't39', 't35']",7,w07
48.29295261688304,"['t02', 't00', 't09', 't04', 't35', 't27', 't11', 't14', 't13', 't33', 't23', 't25', 't29', 't47']",8,w08
11.634614929576202,"['t03', 't06', 't47', 't38', 't31', 't16', 't19']",9,w09
43.62663129294692,"['t08', 't07', 't19', 't17', 't12']",10,w10
105.89629204599795,"['t05', 't01', 't02', 't12', 't10', 't48', 't15', 't40', 't42', 't20']",11,w11
26.786338024535556,"['t00', 't09', 't20', 't24', 't36', 't18', 't30', 't32']",12,w12
62.40599647104277,"['t04', 't03', 't32', 't45', 't43', 't44', 't37', 't28']",13,w13
75.16155935624101,"['t06', 't08', 't28', 't41', 't22', 't34', 't21', 't46']",14,w14
30.25147701849706,"['t07', 't05', 't46', 't49', 't26', 't39', 't35', 't27']",15,w15
67.2214945346368,"['t01', 't02', 't00', 't27', 't11', 't14', 't13', 't33', 't23', 't25', 't29', 't47']",16,w16
140.33584726489931,"['t09', 't04', 't47', 't38', 't31', 't16', 't19']",17,w17
113.2151515779947,"['t03', 't06', 't08', 't19', 't17', 't12', 't10', 't48', 't15']",18,w18
89.6107120458342,"['t07', 't05', 't01', 't15', 't40', 't42', 't20', 't24', 't36', 't18', 't30', 't32']",19,w19
