skill,skill_id,valuation
microsoft exchange,102,9
user interface / ia,154,9
financial markets,65,3
polish,115,8
virtuemart,159,6
bootstrap,28,6
electronic forms,57,5
customer support,47,6
concept design,41,7
amazon web services,12,10
arduino,18,4
robotics,126,4
oracle,106,7
invitation design,79,6
typography,151,9
japanese,82,8
product design,119,10
forum posting,68,4
sharepoint,132,5
poster design,116,4
covers &amp; packaging,44,10
latex,88,8
unity 3d,152,6
korean,87,4
arabic,17,11
telecommunications engineering,146,8
german,70,6
creative writing,45,8
simplified chinese (china),134,8
travel writing,150,10
voice talent,161,5
greek,73,5
database administration,50,6
perl,109,3
3ds max,4,6
jquery / prototype,86,8
drupal,52,6
algorithm,11,5
apache,16,8
ajax,10,5
xml,172,4
3d animation,1,7
youtube,174,6
microcontroller,100,6
book writing,27,5
visual basic,160,6
bulk marketing,30,7
flyer design,67,7
statistics,141,7
accounting,6,4
script install,129,5
reviews,125,3
c++ programming,36,5
after effects,9,5
sql,139,6
transcription,148,9
autocad,24,2
marketing,95,6
video broadcasting,155,2
cms,40,9
electrical engineering,56,7
python,123,7
videography,157,7
matlab &amp; mathematica,97,7
software testing,137,6
finance,64,3
music,104,6
anything goes,15,7
copy typing,42,9
magento,94,8
editing,55,8
classifieds posting,39,5
c# programming,35,6
java,83,7
blog,26,4
business plans,33,9
ipad,80,2
asp,21,9
mac os,93,6
unix,153,4
prestashop,118,7
game design,69,7
voip,162,2
technical writing,145,7
virtual assistant,158,4
engineering,61,5
asterisk pbx,22,5
flash,66,8
shell script,133,6
stationery design,140,6
metatrader,99,6
sem / adwords,130,6
brochure design,29,6
website management,167,6
proofreading,121,10
link building,90,6
project management,120,5
photoshop design,113,7
business analysis,31,5
t-shirts,144,8
photography,111,6
ebooks,53,3
pdf,108,8
electronics,58,3
powerpoint,117,3
business cards,32,10
windows desktop,168,3
ghostwriting,71,9
email marketing,59,7
research,124,7
mathematics,96,3
system admin,143,7
3d rendering,3,4
sales,128,5
psd to html,122,8
pcb layout,107,8
web hosting,163,4
mechanical engineering,98,5
actionscript,7,9
audio services,23,10
html,74,7
photoshop,112,8
web scraping,164,9
seo,131,6
facebook marketing,63,7
graphic design,72,7
wordpress,171,7
animation,14,2
article rewriting,19,4
css,46,7
internet marketing,78,5
illustration,75,7
data processing,49,6
copywriting,43,7
php,114,4
banner design,25,8
software architecture,136,8
iphone,81,7
.net,0,6
data entry,48,5
academic writing,5,6
translation,149,5
articles,20,7
mobile phone,103,5
android,13,5
website design,166,9
mysql,105,8
c programming,34,6
excel,62,5
joomla,85,5
logo design,0,0
illustrator,0,0
video services,0,0
ecommerce,0,0
3d modelling,0,0
indesign,0,0
web search,0,0
javascript,0,0
spanish,0,0
