skill,skill_id,valuation
swedish,142,3
typography,151,12
electronic forms,57,8
german,70,9
amazon web services,12,7
oracle,106,7
virtuemart,159,11
invitation design,79,7
korean,87,6
customer support,47,11
telemarketing,147,6
creative writing,45,9
latex,88,9
telecommunications engineering,146,7
japanese,82,10
bootstrap,28,8
forum posting,68,10
sharepoint,132,7
simplified chinese (china),134,8
financial markets,65,10
project management,120,11
research,124,10
editing,55,8
jquery / prototype,86,3
ecommerce,54,11
windows server,169,9
apache,16,11
cad/cam,37,9
proofreading,121,11
photo editing,110,10
3d animation,1,8
visual basic,160,5
flyer design,67,8
voip,162,13
business cards,32,7
flash,66,13
after effects,9,7
cms,40,6
pdf,108,9
audio services,23,2
pcb layout,107,7
script install,129,8
windows desktop,168,3
book writing,27,1
mac os,93,1
photoshop design,113,10
blog,26,11
photography,111,5
spanish,138,8
brochure design,29,4
3d rendering,3,12
shell script,133,10
psd to html,122,6
social networking,135,10
perl,109,7
business analysis,31,11
voice talent,161,7
electronics,58,12
videography,157,10
engineering,61,7
matlab &amp; mathematica,97,7
system admin,143,8
greek,73,3
technical writing,145,3
3ds max,4,9
sales,128,11
indesign,77,5
stationery design,140,5
anything goes,15,7
microcontroller,100,6
copy typing,42,14
t-shirts,144,4
business plans,33,3
word,170,9
asterisk pbx,22,13
asp,21,9
metatrader,99,8
ipad,80,7
link building,90,12
music,104,7
logo design,92,8
web scraping,164,7
article rewriting,19,6
graphic design,72,9
joomla,85,8
data entry,48,9
internet marketing,78,5
php,114,9
video services,156,10
.net,0,8
website design,166,7
excel,62,10
html,74,12
css,46,4
illustration,75,10
seo,131,6
animation,14,6
mysql,105,6
facebook marketing,63,9
academic writing,5,5
javascript,0,0
translation,0,0
copywriting,0,0
wordpress,0,0
video broadcasting,0,0
photoshop,0,0
banner design,0,0
illustrator,0,0
articles,0,0
web search,0,0
data processing,0,0
prestashop,0,0
ghostwriting,0,0
web hosting,0,0
software testing,0,0
software architecture,0,0
mathematics,0,0
statistics,0,0
android,0,0
iphone,0,0
caricature &amp; cartoons,0,0
algorithm,0,0
electrical engineering,0,0
3d modelling,0,0
marketing,0,0
microsoft access,0,0
database administration,0,0
