skill,skill_id,valuation
t00,0,8.820290405301634
t01,1,42.54072247385865
t02,2,38.95545947238663
t03,3,28.69661310764898
t04,4,10.265108565256794
t05,5,15.26966780410123
t06,6,28.55719460331717
t07,7,41.24772840309539
t08,8,47.74449637923684
t09,9,2.3634377512658102
t10,10,3.4940858654748
t11,11,27.464019205420616
t12,12,44.95441783602837
t13,13,36.912617024381845
t14,14,34.14088044056789
t15,15,16.622133701179322
t16,16,11.08512133346772
t17,17,22.03181220929613
t18,18,37.354432635503294
t19,19,29.605844102879555
t20,20,29.65417470896968
t21,21,42.9797016356294
t22,22,40.886751059288876
t23,23,19.985834073244256
t24,24,39.434389679257166
t25,25,27.29343098785611
t26,26,9.478191522902458
t27,27,25.654706288242096
t28,28,32.64680950211429
t29,29,31.209802486430863
t30,30,16.746234107703287
t31,31,17.90377357371133
t32,32,36.81815354058468
t33,33,31.855448157287707
t34,34,29.413107260998657
t35,35,21.515919457004454
t36,36,19.662731328647517
t37,37,28.34055780551872
t38,38,42.67441086061081
t39,39,24.1578950417972
t40,40,6.1208955510892284
t41,41,16.791945396703714
t42,42,35.19014188387508
t43,43,23.387168391807688
t44,44,21.520410491402213
t45,45,47.076007150489275
t46,46,45.853090369290136
t47,47,37.19086680537089
t48,48,34.303143897324595
t49,49,10.927459192546916
