cost,skills,user_id,user_name
25.0,"['3d', '3d printing', 'adobe illustrator', 'adobe photoshop', 'digital', 'illustration', 'windows']",3275.0,w3216
50.0,"['analysis', 'assembly', 'basic', 'c', 'cad', 'design', 'drafting', 'electrical', 'engineering', 'excel', 'html', 'javascript', 'mechanical', 'medical', 'microsoft', 'plc', 'presentations', 'programming', 'software', 'solidworks', 'structural analysis']",1567.0,w1544
200.0,"['access', 'adobe air', 'adobe photoshop', 'air', 'cakephp', 'cgi', 'cgi/perl', 'codeigniter', 'copywriting', 'coreldraw', 'design', 'django', 'dreamweaver', 'drupal', 'ecommerce', 'facebook', 'fireworks', 'flash', 'gaming', 'google adsense', 'google adwords', 'graphic design', 'html', 'internet marketing', 'joomla', 'magento', 'management', 'marketing', 'ms', 'mysql', 'mysql 4.x', 'oracle', 'oscommerce', 'pay per click', 'perl', 'php', 'php 5', 'seo', 'social media marketing', 'sql', 'sql server', 'sybase', 'wordpress', 'xhtml', 'zend']",732.0,w0719
100.0,"['ajax', 'asp', 'asp.net', 'authorize.net', 'cakephp', 'data structures', 'drupal', 'ebay', 'facebook', 'javascript', 'joomla', 'magento', 'ms', 'mysql', 'open source', 'oracle', 'paypal', 'php', 'phpbb', 'prestashop', 'rss', 'smarty', 'sql', 'twitter', 'web development', 'wordpress', 'xml', 'zen cart']",650.0,w0637
25.0,"['directory submission', 'google maps', 'link building', 'local advertising', 'search engine optimization (seo)', 'seo']",688.0,w0675
50.0,"['css', 'design', 'dreamweaver', 'flash', 'illustration', 'microsoft', 'painting', 'vector illustration', 'web design']",3377.0,w3315
50.0,"['accounting', 'finance', 'freelance', 'tax']",3734.0,w3666
25.0,"['backlinking', 'directory submission', 'forum posting', 'link building', 'press releases', 'seo', 'social bookmarking', 'web traffic', 'wordpress']",2898.0,w2847
200.0,"['.net', '3d', 'access', 'adobe illustrator', 'adobe photoshop', 'apache', 'asp', 'asp.net', 'basic', 'c', 'c#', 'com', 'content management', 'coreldraw', 'design', 'dhtml', 'dreamweaver', 'flash', 'html', 'iis', 'internet marketing', 'java', 'javascript', 'joomla', 'link building', 'linux', 'logo design', 'management', 'marketing', 'max', 'microsoft', 'microsoft sql server', 'ms', 'mysql', 'operating systems', 'outsourcing', 'php', 'programming', 'search engine optimization (seo)', 'sem', 'seo', 'sql', 'sql server', 'vb.net', 'vbscript', 'visual basic', 'web 2.0', 'web development', 'web servers', 'web technologies', 'windows', 'xhtml', 'xml']",309.0,w0304
25.0,"['air', 'ajax', 'asp', 'asp.net', 'citrix', 'css', 'dhtml', 'engineering', 'facebook', 'flash', 'html', 'javascript', 'joomla', 'jquery', 'magento', 'make', 'management', 'mobile', 'mobile applications', 'mysql', 'php', 'programming', 'project management', 'publishing', 'seo', 'sql']",4240.0,w4157
50.0,"['acrobat', 'adobe acrobat', 'adobe illustrator', 'adobe photoshop', 'architect', 'articles', 'coaching', 'com', 'consultant', 'corel draw', 'corporate', 'customer satisfaction', 'design', 'desktop publishing', 'developer', 'editing', 'focus', 'gimp', 'graphic design', 'graphics', 'http', 'indesign', 'internet marketing', 'joomla', 'management', 'marketing', 'ms', 'ms office', 'office management', 'product design', 'publishing', 'research', 'sales', 'self', 'seo', 'skill', 'surveys', 'training', 'visio', 'website content', 'wordpress', 'writing']",4395.0,w4309
200.0,"['android', 'business consulting', 'consulting', 'css', 'design', 'engineering', 'flash', 'html', 'html5', 'ipad', 'iphone', 'joomla', 'magento', 'management', 'mobile', 'opencart', 'php', 'web presence', 'website design', 'website development', 'wordpress']",23.0,w0023
45.0,"['electronics', 'embedded development', 'embedded systems', 'microchip', 'microcontroller']",3963.0,w3888
100.0,"['3d', '3d graphics', 'adobe after effects', 'animation', 'audio editing', 'editing', 'maya', 'motion graphics', 'presentations', 'sales', 'video', 'video editing', 'video marketing', 'video presentations', 'videography']",1334.0,w1317
50.0,"['analytics', 'asp', 'asp.net', 'content writing', 'data entry', 'design', 'google analytics', 'graphics', 'html', 'html5', 'joomla', 'joomla!', 'jquery', 'logo design', 'off page', 'on page', 'oscommerce', 'page design', 'php', 'psd', 'sales', 'seo', 'website design', 'website development', 'wordpress', 'writing', 'xhtml']",270.0,w0266
45.0,"['editing', 'excel', 'management', 'microsoft', 'microsoft outlook', 'outlook', 'presentations', 'sharepoint', 'spanish', 'spreadsheets', 'templates', 'transcription', 'translation', 'web content', 'writing']",1845.0,w1814
30.0,"['.net', 'asp', 'asp.net', 'c', 'c#', 'css', 'developer', 'html', 'javascript', 'jquery', 'web developer']",4085.0,w4006
25.0,"['consulting', 'corporate', 'corporate identity', 'css', 'focus', 'ftp', 'google adsense', 'html', 'html5', 'it consulting', 'joomla', 'marketing', 'plugins', 'psd', 'psd to html', 'seo', 'wordpress']",4385.0,w4299
150.0,"['ajax', 'cakephp', 'css', 'css3', 'curl', 'design', 'dom', 'drupal', 'git', 'html', 'html5', 'javascript', 'joomla', 'jquery', 'jquery mobile', 'json', 'magento', 'mobile', 'oop', 'opencart', 'orm', 'php', 'smarty', 'svn', 'symfony', 'web development', 'wordpress', 'xml', 'zend', 'zend framework']",767.0,w0754
25.0,"['3d', 'cad', 'design', 'materials', 'solidworks']",3442.0,w3378
25.0,"['editing', 'english', 'proofreading', 'spanish', 'translation']",3939.0,w3866
100.0,"['android', 'application development', 'content writing', 'design', 'ecommerce', 'internet marketing', 'ios', 'marketing', 'mobile', 'mobile application development', 'sem', 'smo', 'web design', 'website design', 'website development', 'wordpress', 'wordpress plugin', 'writing']",287.0,w0282
50.0,"['cakephp', 'drupal', 'joomla', 'magento', 'php', 'python', 'smarty', 'wordpress', 'yii framework', 'zend']",4154.0,w4072
50.0,"['analysis', 'bookkeeping', 'bulk mailing', 'css', 'customer support', 'data conversion', 'data encoding', 'data entry', 'directory submission', 'editing', 'email', 'email support', 'html', 'internet research', 'link building', 'live chat', 'make', 'management', 'networking', 'outsourcing', 'pdf', 'processing', 'quickbooks', 'research', 'seo', 'social networking', 'technical support', 'web content', 'wordpress', 'xhtml']",4234.0,w4151
100.0,"['articles', 'blogging', 'com', 'consulting', 'content marketing', 'copywriting', 'css', 'drupal', 'e-books', 'email', 'email marketing', 'freelance', 'html', 'http', 'internet marketing', 'joomla', 'management', 'marketing', 'newsletters', 'reports', 'sales', 'seo', 'web content', 'wordpress', 'writing']",335.0,w0329
25.0,"['english', 'english translation', 'german', 'german translation', 'transcription', 'translation']",1763.0,w1733
100.0,"['3d', 'audio editing', 'design', 'editing', 'video']",1796.0,w1766
27.0,"['academic writing', 'accounting', 'administrative support', 'blogging', 'blogs', 'excel', 'finance', 'focus', 'football', 'freelance', 'health', 'internet research', 'marketing', 'medical', 'open office', 'powerpoint', 'quickbooks', 'real estate', 'research', 'self', 'sports', 'writing']",4424.0,w4338
50.0,"['advertising', 'content writing', 'email', 'google+', 'lead generation', 'marketing', 'on page', 'research', 'sales', 'sem', 'seo', 'skype', 'smo', 'writing']",4019.0,w3942
125.0,"['business development', 'business planning', 'consultant', 'content management', 'contracts', 'design', 'developer', 'facebook', 'fundraising', 'graphic design', 'management', 'press releases', 'project management', 'proposal writing', 'quickbooks', 'reports', 'research', 'software', 'twitter', 'writing']",1242.0,w1225
25.0,"['english', 'management', 'marketing', 'time management', 'writing']",3658.0,w3591
25.0,"['analysis', 'banner', 'banner design', 'corporate', 'customer support', 'design', 'director', 'dreamweaver', 'flash', 'joomla', 'logo design', 'magento', 'management', 'newsletters', 'open source', 'opencart', 'oscommerce', 'prestashop', 'project management', 'shopping carts', 'skill', 'software', 'software development', 'web design', 'wordpress']",210.0,w0207
50.0,"['3d', 'access', 'adobe illustrator', 'adobe photoshop', 'affiliate marketing', 'ajax', 'android', 'apache', 'architecture', 'asp', 'asp.net', 'authorize.net', 'basic', 'blackberry', 'brochure design', 'c', 'c#', 'coldfusion', 'competitive pricing', 'corel draw', 'corporate', 'css', 'database programming', 'design', 'dhtml', 'digital', 'director', 'dreamweaver', 'drupal', 'fireworks', 'flash', 'html', 'http', 'https', 'iis', 'ipad', 'iphone', 'java', 'jdbc', 'joomla', 'linux', 'logo design', 'marketing', 'max', 'maya', 'microsoft', 'microsoft sql server', 'mobile', 'modeling', 'ms', 'mysql', 'open source', 'operating systems', 'oracle', 'oscommerce', 'paypal', 'perl', 'php', 'phpbb', 'programming', 'security', 'smart phone applications', 'smarty', 'soap', 'social media marketing', 'software', 'sql', 'sql server', 'ssl', 'symbian', 'training', 'user interface design', 'vb.net', 'visio', 'vista', 'visual basic', 'web design', 'web development', 'web maintenance', 'web technologies', 'website design', 'windows', 'windows mobile', 'wordpress', 'xhtml', 'xml', 'xsl', 'xslt']",4235.0,w4152
65.0,"['css', 'design', 'javascript', 'php', 'sql', 'wordpress', 'wordpress development', 'xhtml', 'xml']",842.0,w0828
25.0,"['blogging', 'copy editing', 'editing', 'proofreading', 'rewriting', 'writing']",607.0,w0594
50.0,"['3d', '3d modeling', 'adobe photoshop', 'corel draw', 'design', 'drafting', 'graphic design', 'logo design', 'microsoft', 'modeling', 'rendering', 'sketchup']",724.0,w0711
