skill,skill_id,valuation
poster design,116,28
concept design,41,21
covers &amp; packaging,44,10
simplified chinese (china),134,19
embedded software,60,13
travel writing,150,15
virtuemart,159,30
invitation design,79,24
telemarketing,147,15
unity 3d,152,18
windows desktop,168,20
blog,26,24
advertising,8,16
audio services,23,28
sales,128,26
c# programming,35,16
actionscript,7,17
photo editing,110,22
youtube,174,22
database administration,50,14
mac os,93,27
cms,40,38
software testing,137,24
email marketing,59,28
bulk marketing,30,21
metatrader,99,32
ecommerce,54,32
greek,73,35
unix,153,29
3d modelling,2,30
indesign,77,23
sql,139,18
mechanical engineering,98,19
leads,89,21
word,170,21
project management,120,28
video broadcasting,155,25
pcb layout,107,24
apache,16,22
transcription,148,4
video services,156,19
academic writing,5,21
facebook marketing,63,23
linux,91,28
article rewriting,19,29
animation,14,18
seo,131,25
javascript,84,31
illustration,75,21
c programming,34,33
php,0,0
html,0,0
website design,0,0
wordpress,0,0
graphic design,0,0
web hosting,0,0
anything goes,0,0
website management,0,0
link building,0,0
internet marketing,0,0
data entry,0,0
excel,0,0
data processing,0,0
magento,0,0
css,0,0
translation,0,0
ghostwriting,0,0
illustrator,0,0
game design,0,0
photoshop,0,0
articles,0,0
copywriting,0,0
c++ programming,0,0
ajax,0,0
mysql,0,0
photoshop design,0,0
software architecture,0,0
web search,0,0
virtual assistant,0,0
accounting,0,0
finance,0,0
business analysis,0,0
psd to html,0,0
jquery / prototype,0,0
after effects,0,0
3d animation,0,0
joomla,0,0
python,0,0
java,0,0
.net,0,0
visual basic,0,0
marketing,0,0
social networking,0,0
engineering,0,0
3d rendering,0,0
3ds max,0,0
asp,0,0
user interface / ia,0,0
