cost,skills,user_id,user_name
9.203130782989543,"['t02', 't00', 't39', 't35', 't27', 't11', 't14', 't13']",0,w00
23.75506258662893,"['t09', 't04', 't13', 't33', 't23', 't25', 't29']",1,w01
24.053090031508688,"['t03', 't06', 't29', 't47', 't38', 't31', 't16', 't19']",2,w02
3.3955088429359024,"['t08', 't07', 't19', 't17', 't12', 't10', 't48', 't15']",3,w03
23.181430028760737,"['t05', 't01', 't02', 't15', 't40', 't42', 't20', 't24', 't36', 't18', 't30']",4,w04
17.125019646058455,"['t00', 't09', 't04', 't30', 't32', 't45', 't43', 't44', 't37', 't28']",5,w05
15.47118719761953,"['t03', 't28']",6,w06
19.643015920895238,"['t06', 't28', 't41', 't22']",7,w07
28.711348576416082,"['t08', 't07', 't05', 't22', 't34', 't21', 't46', 't49', 't26']",8,w08
33.76200030731111,"['t01', 't02', 't26', 't39', 't35', 't27', 't11', 't14']",9,w09
28.236087324849468,"['t00', 't09', 't04', 't03', 't14', 't13', 't33', 't23', 't25', 't29', 't47', 't38', 't31']",10,w10
68.39911143213371,"['t06', 't08', 't31', 't16', 't19', 't17', 't12']",11,w11
64.6005850546632,"['t07', 't05', 't01', 't12', 't10', 't48', 't15', 't40', 't42']",12,w12
99.20284236624452,"['t02', 't00', 't42', 't20', 't24', 't36']",13,w13
18.44692719261533,"['t09', 't04', 't03', 't36', 't18', 't30', 't32', 't45', 't43']",14,w14
47.12991332170526,"['t06', 't08', 't07', 't43', 't44', 't37', 't28', 't41', 't22']",15,w15
48.53420179181154,"['t05', 't01', 't22', 't34', 't21', 't46', 't49', 't26']",16,w16
118.72754431345258,"['t02', 't00', 't26', 't39', 't35', 't27', 't11']",17,w17
89.80340811428975,"['t09', 't04', 't11', 't14', 't13', 't33']",18,w18
60.65899168610371,"['t03', 't06', 't33', 't23', 't25', 't29', 't47', 't38']",19,w19
