skill,skill_id,valuation
xxx,173,151
covers &amp; packaging,44,156
audio services,23,91
microsoft access,101,128
reviews,125,87
business analysis,31,92
youtube,174,125
bulk marketing,30,232
internet marketing,78,166
banner design,25,241
facebook marketing,0,0
social networking,0,0
seo,0,0
accounting,0,0
finance,0,0
academic writing,0,0
link building,0,0
marketing,0,0
articles,0,0
graphic design,0,0
logo design,0,0
website design,0,0
html,0,0
photoshop,0,0
illustrator,0,0
brochure design,0,0
flyer design,0,0
excel,0,0
mysql,0,0
powerpoint,0,0
copywriting,0,0
article rewriting,0,0
