skill,skill_id,valuation
japanese,82,10
polish,115,11
unity 3d,152,7
user interface / ia,154,9
amazon web services,12,8
forum posting,68,12
microsoft exchange,102,7
latex,88,9
simplified chinese (china),134,8
arduino,18,14
product design,119,10
covers &amp; packaging,44,4
concept design,41,6
embedded software,60,7
sharepoint,132,14
customer support,47,7
telecommunications engineering,146,11
invitation design,79,12
poster design,116,15
swedish,142,13
asp,21,9
after effects,9,3
system admin,143,6
java,83,13
actionscript,7,9
asterisk pbx,22,11
3d rendering,3,5
algorithm,11,4
editing,55,9
leads,89,10
unix,153,9
cad/cam,37,14
script install,129,14
brochure design,29,8
blog,26,7
video broadcasting,155,4
mechanical engineering,98,15
web hosting,163,12
cms,40,11
delphi,51,7
anything goes,15,6
powerpoint,117,14
metatrader,99,12
business plans,33,11
sem / adwords,130,6
photography,111,13
technical writing,145,3
flash,66,11
reviews,125,9
caricature &amp; cartoons,38,13
software testing,137,5
youtube,174,10
electronics,58,11
database administration,50,6
microcontroller,100,6
c# programming,35,12
ipad,80,6
photo editing,110,12
apache,16,3
bulk marketing,30,8
voice talent,161,9
transcription,148,6
link building,90,11
sql,139,10
3ds max,4,7
ecommerce,54,11
drupal,52,11
psd to html,122,8
mac os,93,7
website management,167,14
virtual assistant,158,10
stationery design,140,10
windows server,169,6
jquery / prototype,86,10
classifieds posting,39,11
shell script,133,13
visual basic,160,9
spanish,138,12
matlab &amp; mathematica,97,10
proofreading,121,9
mysql,105,9
website design,166,7
internet marketing,78,10
iphone,81,12
facebook marketing,63,9
graphic design,72,8
.net,0,13
css,46,6
data entry,48,11
excel,62,13
data processing,49,8
banner design,25,7
seo,131,9
software architecture,136,7
linux,91,15
android,13,10
illustration,75,3
mobile phone,103,9
c programming,34,9
copywriting,43,11
articles,0,0
article rewriting,0,0
wordpress,0,0
translation,0,0
greek,0,0
php,0,0
html,0,0
windows desktop,0,0
logo design,0,0
photoshop,0,0
illustrator,0,0
javascript,0,0
web scraping,0,0
web search,0,0
video services,0,0
